TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
102,56,653,124,0.6455696202531646,0.45132743362831856,0.53125,0.6861714742189547,WRI (p_informal),0.1,935
66,23,686,160,0.7415730337078652,0.2920353982300885,0.41904761904761906,0.6297976709062996,WRI (p_informal),0.2,935
46,14,695,180,0.7666666666666667,0.20353982300884957,0.3216783216783217,0.5918968508556237,WRI (p_informal),0.3,935
82,42,667,144,0.6612903225806451,0.36283185840707965,0.4685714285714285,0.6517967472571364,WRI (m_informal),0.1,935
22,4,705,204,0.8461538461538461,0.09734513274336283,0.1746031746031746,0.5458516919005953,WRI (m_informal),0.2,935
3,1,708,223,0.75,0.01327433628318584,0.02608695652173913,0.5059319495238214,WRI (m_informal),0.3,935
