TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
8,1039,625,4,0.007640878701050621,0.6666666666666666,0.01510859301227573,0.5211338141025641,WRI (p_informal),0.1,1676
8,886,778,4,0.008948545861297539,0.6666666666666666,0.017660044150110375,0.5671073717948718,WRI (p_informal),0.2,1676
8,754,910,4,0.010498687664041995,0.6666666666666666,0.020671834625323,0.6067708333333333,WRI (p_informal),0.3,1676
8,926,738,4,0.008565310492505354,0.6666666666666666,0.016913319238900635,0.555088141025641,WRI (m_informal),0.1,1676
7,510,1154,5,0.013539651837524178,0.5833333333333334,0.026465028355387523,0.6384214743589745,WRI (m_informal),0.2,1676
4,246,1418,8,0.016,0.3333333333333333,0.030534351145038167,0.5927483974358975,WRI (m_informal),0.3,1676
