country,Rule / Comparison,τ (threshold),precision,recall,F1,balanced_acc,n (blocks)
kenya,SSI (any-pixel),0.1,0.56,0.84,0.67,0.53,5947
kenya,SSI (any-pixel),0.2,0.58,0.82,0.68,0.56,5947
kenya,SSI (any-pixel),0.3,0.61,0.81,0.69,0.6,5947
kenya,SSI (mean-SSI),0.1,0.56,0.84,0.67,0.53,5947
kenya,SSI (mean-SSI),0.2,0.58,0.83,0.68,0.55,5947
kenya,SSI (mean-SSI),0.3,0.6,0.81,0.69,0.58,5947
kenya,SSI (SpaceDef only),0.1,0.75,0.79,0.77,0.74,5947
kenya,SSI (SpaceDef only),0.2,0.78,0.78,0.78,0.76,5947
kenya,SSI (SpaceDef only),0.3,0.81,0.76,0.78,0.77,5947
