country,Rule / Comparison,τ (threshold),precision,recall,F1,balanced_acc,n (blocks)
malawi,SSI (any-pixel),0.1,0.57,0.98,0.72,0.52,812
malawi,SSI (any-pixel),0.2,0.58,0.97,0.73,0.54,812
malawi,SSI (any-pixel),0.3,0.6,0.96,0.74,0.57,812
malawi,SSI (mean-SSI),0.1,0.57,0.98,0.72,0.52,812
malawi,SSI (mean-SSI),0.2,0.58,0.97,0.73,0.54,812
malawi,SSI (mean-SSI),0.3,0.6,0.96,0.73,0.56,812
malawi,SSI (SpaceDef only),0.1,0.78,0.9,0.83,0.78,812
malawi,SSI (SpaceDef only),0.2,0.82,0.89,0.85,0.82,812
malawi,SSI (SpaceDef only),0.3,0.86,0.88,0.87,0.85,812
