TP,FP,TN,FN,precision,recall,F1,balanced_acc,country,Rule / Comparison,τ (threshold),n (blocks)
880,2256,314,108,0.28061224489795916,0.8906882591093117,0.4267701260911736,0.50643362371808,guinea,SSI (any-pixel),0.1,3558
876,2126,444,112,0.2918054630246502,0.8866396761133604,0.4390977443609022,0.5297011610138787,guinea,SSI (any-pixel),0.2,3558
859,1941,629,129,0.3067857142857143,0.8694331983805668,0.4535374868004224,0.5570901400463145,guinea,SSI (any-pixel),0.3,3558
880,2257,313,108,0.28052279247688877,0.8906882591093117,0.42666666666666675,0.5062390711888971,guinea,SSI (mean-SSI),0.1,3558
877,2153,417,111,0.28943894389438946,0.8876518218623481,0.4365355898456944,0.5249543156004348,guinea,SSI (mean-SSI),0.2,3558
861,1990,580,127,0.3019992984917573,0.8714574898785425,0.4485543110184944,0.5485692118653414,guinea,SSI (mean-SSI),0.3,3558
837,1184,1386,151,0.4141514101929738,0.847165991902834,0.5563310069790628,0.6932328013988878,guinea,SSI (SpaceDef only),0.1,3558
827,1075,1495,161,0.43480546792849634,0.8370445344129555,0.572318339100346,0.7093782983348824,guinea,SSI (SpaceDef only),0.2,3558
816,986,1584,172,0.4528301886792453,0.8259109311740891,0.5849462365591398,0.7211266718127255,guinea,SSI (SpaceDef only),0.3,3558
