country,Rule / Comparison,τ (threshold),precision,recall,F1,balanced_acc,n (blocks)
senegal,SSI (any-pixel),0.1,0.55,0.94,0.7,0.54,8186
senegal,SSI (any-pixel),0.2,0.56,0.94,0.7,0.56,8186
senegal,SSI (any-pixel),0.3,0.58,0.93,0.71,0.58,8186
senegal,SSI (mean-SSI),0.1,0.55,0.94,0.7,0.54,8186
senegal,SSI (mean-SSI),0.2,0.56,0.94,0.7,0.56,8186
senegal,SSI (mean-SSI),0.3,0.58,0.93,0.71,0.58,8186
senegal,SSI (SpaceDef only),0.1,0.65,0.9,0.76,0.68,8186
senegal,SSI (SpaceDef only),0.2,0.68,0.9,0.77,0.71,8186
senegal,SSI (SpaceDef only),0.3,0.7,0.89,0.78,0.72,8186
