TP,FP,TN,FN,precision,recall,F1,balanced_acc,country,Rule / Comparison,τ (threshold),n (blocks)
2725,4711,640,110,0.36646046261430876,0.9611992945326279,0.5306201927757764,0.5404015534520736,senegal,SSI (any-pixel),0.1,8186
2719,4514,837,116,0.3759159408267662,0.9590828924162258,0.5401271354787446,0.5577511266416767,senegal,SSI (any-pixel),0.2,8186
2707,4224,1127,128,0.39056413215986147,0.9548500881834215,0.5543723121032152,0.5827324632656969,senegal,SSI (any-pixel),0.3,8186
2725,4717,634,110,0.36616500940607366,0.9611992945326279,0.5303104018682495,0.5398409105815821,senegal,SSI (mean-SSI),0.1,8186
2719,4534,817,116,0.374879360264718,0.9590828924162258,0.539056304520222,0.5558823170733718,senegal,SSI (mean-SSI),0.2,8186
2709,4269,1082,126,0.3882201203783319,0.9555555555555556,0.5521247324977072,0.5788803754230778,senegal,SSI (mean-SSI),0.3,8186
2648,3360,1991,187,0.440745672436751,0.9340388007054674,0.5988917788080969,0.6530593928774955,senegal,SSI (SpaceDef only),0.1,8186
2638,3119,2232,197,0.4582247698454056,0.9305114638447972,0.6140595903165735,0.6738148797452355,senegal,SSI (SpaceDef only),0.2,8186
2622,2925,2426,213,0.47268793942671716,0.9248677248677248,0.6256263421617753,0.6891204630692577,senegal,SSI (SpaceDef only),0.3,8186
