TP,FP,TN,FN,precision,recall,F1,balanced_acc,country,Rule / Comparison,τ (threshold),n (blocks)
3566,1539,597,822,0.6985308521057787,0.8126709206927986,0.751290424523333,0.5460826513576352,somalia,SSI (any-pixel),0.1,6524
3562,1498,638,826,0.7039525691699605,0.8117593436645396,0.754022015241321,0.5552242411206594,somalia,SSI (any-pixel),0.2,6524
3539,1414,722,849,0.714516454673935,0.8065177757520511,0.757734717910288,0.5722663785127297,somalia,SSI (any-pixel),0.3,6524
3566,1540,596,822,0.6983940462201331,0.8126709206927986,0.7512112913419001,0.5458485689606315,somalia,SSI (mean-SSI),0.1,6524
3562,1505,631,826,0.7029800671008486,0.8117593436645396,0.7534637757800106,0.5535856643416331,somalia,SSI (mean-SSI),0.2,6524
3541,1439,697,847,0.7110441767068273,0.8069735642661805,0.7559777967549104,0.5666422128447007,somalia,SSI (mean-SSI),0.3,6524
3465,1345,791,923,0.7203742203742204,0.7896536007292616,0.7534246575342465,0.5799859763945934,somalia,SSI (SpaceDef only),0.1,6524
3449,1289,847,939,0.727944280287041,0.786007292616226,0.7558623712469866,0.5912714365702854,somalia,SSI (SpaceDef only),0.2,6524
3421,1198,938,967,0.740636501407231,0.7796262534184139,0.7596313978017097,0.60938241509872,somalia,SSI (SpaceDef only),0.3,6524
