country,Rule / Comparison,τ (threshold),precision,recall,F1,balanced_acc,n (blocks)
rwanda,SSI (any-pixel),0.1,0.47,0.92,0.62,0.49,1270
rwanda,SSI (any-pixel),0.2,0.47,0.89,0.61,0.5,1270
rwanda,SSI (any-pixel),0.3,0.48,0.85,0.61,0.51,1270
rwanda,SSI (mean-SSI),0.1,0.47,0.92,0.62,0.49,1270
rwanda,SSI (mean-SSI),0.2,0.47,0.89,0.61,0.49,1270
rwanda,SSI (mean-SSI),0.3,0.47,0.85,0.61,0.5,1270
rwanda,SSI (SpaceDef only),0.1,0.69,0.75,0.72,0.72,1270
rwanda,SSI (SpaceDef only),0.2,0.73,0.7,0.72,0.74,1270
rwanda,SSI (SpaceDef only),0.3,0.76,0.65,0.7,0.74,1270
