country,Rule / Comparison,τ (threshold),precision,recall,F1,balanced_acc,n (blocks)
namibia,SSI (any-pixel),0.1,0.68,0.97,0.8,0.6,346
namibia,SSI (any-pixel),0.2,0.72,0.97,0.83,0.67,346
namibia,SSI (any-pixel),0.3,0.75,0.96,0.85,0.72,346
namibia,SSI (mean-SSI),0.1,0.67,0.97,0.79,0.59,346
namibia,SSI (mean-SSI),0.2,0.7,0.97,0.81,0.63,346
namibia,SSI (mean-SSI),0.3,0.74,0.97,0.84,0.71,346
namibia,SSI (SpaceDef only),0.1,0.76,0.96,0.85,0.73,346
namibia,SSI (SpaceDef only),0.2,0.79,0.96,0.87,0.77,346
namibia,SSI (SpaceDef only),0.3,0.82,0.95,0.88,0.8,346
