country,Rule / Comparison,τ (threshold),precision,recall,F1,balanced_acc,n (blocks)
republic_of_congo,SSI (any-pixel),0.1,0.81,0.83,0.82,0.56,3467
republic_of_congo,SSI (any-pixel),0.2,0.83,0.83,0.83,0.6,3467
republic_of_congo,SSI (any-pixel),0.3,0.84,0.83,0.83,0.63,3467
republic_of_congo,SSI (mean-SSI),0.1,0.81,0.83,0.82,0.56,3467
republic_of_congo,SSI (mean-SSI),0.2,0.82,0.83,0.83,0.59,3467
republic_of_congo,SSI (mean-SSI),0.3,0.84,0.83,0.83,0.62,3467
republic_of_congo,SSI (SpaceDef only),0.1,0.91,0.73,0.81,0.74,3467
republic_of_congo,SSI (SpaceDef only),0.2,0.92,0.73,0.82,0.75,3467
republic_of_congo,SSI (SpaceDef only),0.3,0.93,0.73,0.82,0.76,3467
