TP,FP,TN,FN,precision,recall,F1,balanced_acc,country,Rule / Comparison,τ (threshold),n (blocks)
8791,48786,4047,376,0.152682494746166,0.9589833096978292,0.2634244276639099,0.5177915810314142,nigeria,SSI (any-pixel),0.1,62000
8770,47503,5330,397,0.1558473868462673,0.956692483909676,0.26803178484107576,0.5287882005791826,nigeria,SSI (any-pixel),0.2,62000
8706,44935,7898,461,0.1623012248093809,0.9497109196029235,0.277225831104318,0.5496004108737083,nigeria,SSI (any-pixel),0.3,62000
8793,48831,4002,374,0.1525926697209496,0.9592014835824152,0.26329894746298155,0.5174747977789426,nigeria,SSI (mean-SSI),0.1,62000
8772,47724,5109,395,0.155267629566695,0.956910657794262,0.26718243150632776,0.526805791676076,nigeria,SSI (mean-SSI),0.2,62000
8712,45488,7345,455,0.1607380073800738,0.9503654412566815,0.27496962141177583,0.5446942001960352,nigeria,SSI (mean-SSI),0.3,62000
7981,9104,43729,1186,0.4671349136669593,0.8706228864404931,0.6080298643912846,0.8491531709283078,nigeria,SSI (SpaceDef only),0.1,62000
7922,7881,44952,1245,0.5012972220464469,0.8641867568452056,0.6345214257108531,0.8575093116461563,nigeria,SSI (SpaceDef only),0.2,62000
7792,6786,46047,1375,0.5345040471944025,0.8500054543471146,0.6563065908612339,0.8607815018030502,nigeria,SSI (SpaceDef only),0.3,62000
