country,Rule / Comparison,τ (threshold),precision,recall,F1,balanced_acc,n (blocks)
djibouti,SSI (any-pixel),0.1,0.73,0.39,0.51,0.54,299
djibouti,SSI (any-pixel),0.2,0.76,0.38,0.51,0.56,299
djibouti,SSI (any-pixel),0.3,0.78,0.38,0.51,0.57,299
djibouti,SSI (mean-SSI),0.1,0.73,0.39,0.51,0.54,299
djibouti,SSI (mean-SSI),0.2,0.75,0.38,0.51,0.55,299
djibouti,SSI (mean-SSI),0.3,0.77,0.38,0.51,0.57,299
djibouti,SSI (SpaceDef only),0.1,0.94,0.36,0.52,0.66,299
djibouti,SSI (SpaceDef only),0.2,0.95,0.36,0.53,0.66,299
djibouti,SSI (SpaceDef only),0.3,0.95,0.35,0.52,0.66,299
