TP,FP,TN,FN,precision,recall,F1,balanced_acc,country,Rule / Comparison,τ (threshold),n (blocks)
433,315,49,14,0.5788770053475936,0.9686800894854586,0.7246861924686192,0.5516477370504216,central_african_republic,SSI (any-pixel),0.1,811
433,305,59,14,0.5867208672086721,0.9686800894854586,0.7308016877637131,0.5653840007866854,central_african_republic,SSI (any-pixel),0.2,811
431,293,71,16,0.5953038674033149,0.9642058165548099,0.7361229718189581,0.5796303808048775,central_african_republic,SSI (any-pixel),0.3,811
433,315,49,14,0.5788770053475936,0.9686800894854586,0.7246861924686192,0.5516477370504216,central_african_republic,SSI (mean-SSI),0.1,811
433,308,56,14,0.5843454790823212,0.9686800894854586,0.7289562289562289,0.5612631216658062,central_african_republic,SSI (mean-SSI),0.2,811
431,298,66,16,0.5912208504801097,0.9642058165548099,0.7329931972789115,0.5727622489367455,central_african_republic,SSI (mean-SSI),0.3,811
427,137,227,20,0.7570921985815603,0.9552572706935123,0.8447082096933728,0.789441822159943,central_african_republic,SSI (SpaceDef only),0.1,811
422,119,245,25,0.7800369685767098,0.9440715883668904,0.8542510121457491,0.8085742557219068,central_african_republic,SSI (SpaceDef only),0.2,811
418,99,265,29,0.8085106382978723,0.9351230425055929,0.867219917012448,0.8315725102637854,central_african_republic,SSI (SpaceDef only),0.3,811
