country,Rule / Comparison,τ (threshold),precision,recall,F1,balanced_acc,n (blocks)
nigeria,SSI (any-pixel),0.1,0.42,0.91,0.58,0.49,62000
nigeria,SSI (any-pixel),0.2,0.43,0.9,0.58,0.5,62000
nigeria,SSI (any-pixel),0.3,0.44,0.88,0.58,0.51,62000
nigeria,SSI (mean-SSI),0.1,0.42,0.92,0.58,0.49,62000
nigeria,SSI (mean-SSI),0.2,0.43,0.9,0.58,0.49,62000
nigeria,SSI (mean-SSI),0.3,0.43,0.88,0.58,0.5,62000
nigeria,SSI (SpaceDef only),0.1,0.77,0.49,0.6,0.69,62000
nigeria,SSI (SpaceDef only),0.2,0.8,0.47,0.6,0.69,62000
nigeria,SSI (SpaceDef only),0.3,0.83,0.45,0.59,0.69,62000
