TP,FP,TN,FN,precision,recall,F1,balanced_acc,country,Rule / Comparison,τ (threshold),n (blocks)
324,874,113,17,0.2704507512520868,0.9501466275659824,0.4210526315789473,0.532317488048442,sierra_leone,SSI (any-pixel),0.1,1328
323,846,141,18,0.2763045337895637,0.9472140762463344,0.4278145695364238,0.5450356095517386,sierra_leone,SSI (any-pixel),0.2,1328
319,773,214,22,0.29212454212454214,0.9354838709677419,0.4452198185624564,0.5761512566591496,sierra_leone,SSI (any-pixel),0.3,1328
324,874,113,17,0.2704507512520868,0.9501466275659824,0.4210526315789473,0.532317488048442,sierra_leone,SSI (mean-SSI),0.1,1328
323,850,137,18,0.2753623188405797,0.9472140762463344,0.4266842800528402,0.5430092670998643,sierra_leone,SSI (mean-SSI),0.2,1328
320,794,193,21,0.2872531418312388,0.9384164222873901,0.4398625429553265,0.5669792344466332,sierra_leone,SSI (mean-SSI),0.3,1328
300,172,815,41,0.635593220338983,0.8797653958944281,0.7380073800738007,0.8527499725166163,sierra_leone,SSI (SpaceDef only),0.1,1328
296,150,837,45,0.6636771300448431,0.8680351906158358,0.7522236340533672,0.8580297533626291,sierra_leone,SSI (SpaceDef only),0.2,1328
293,131,856,48,0.6910377358490566,0.8592375366568915,0.7660130718954249,0.8632560530295603,sierra_leone,SSI (SpaceDef only),0.3,1328
