TP,FP,TN,FN,precision,recall,F1,balanced_acc,country,Rule / Comparison,τ (threshold),n (blocks)
1969,2834,904,240,0.4099521132625442,0.8913535536441829,0.5616086708499715,0.5665970550457404,kenya,SSI (any-pixel),0.1,5947
1958,2616,1122,251,0.42807170966331437,0.8863739248528746,0.5773256671089488,0.5932672192482671,kenya,SSI (any-pixel),0.2,5947
1933,2331,1407,276,0.45333020637898686,0.8750565866908103,0.5972501158659045,0.6257305405364164,kenya,SSI (any-pixel),0.3,5947
1969,2842,896,240,0.4092704219496986,0.8913535536441829,0.5609686609686609,0.5655269640880091,kenya,SSI (mean-SSI),0.1,5947
1963,2645,1093,246,0.4259982638888889,0.8886373924852875,0.5759131582807687,0.5905198733426973,kenya,SSI (mean-SSI),0.2,5947
1940,2427,1311,269,0.4442408976414014,0.8782254413761883,0.5900243309002433,0.6144738763863284,kenya,SSI (mean-SSI),0.3,5947
1918,1489,2249,291,0.5629586146169651,0.8682661837935718,0.6830484330484331,0.7349624123890277,kenya,SSI (SpaceDef only),0.1,5947
1897,1329,2409,312,0.588034717916925,0.8587596197374378,0.6980680772769088,0.7516109495155889,kenya,SSI (SpaceDef only),0.2,5947
1868,1147,2591,341,0.6195688225538972,0.8456315074694432,0.7151607963246553,0.7693914626699812,kenya,SSI (SpaceDef only),0.3,5947
