country,Rule / Comparison,τ (threshold),precision,recall,F1,balanced_acc,n (blocks)
uganda,SSI (any-pixel),0.1,0.58,0.95,0.72,0.51,4641
uganda,SSI (any-pixel),0.2,0.58,0.93,0.71,0.52,4641
uganda,SSI (any-pixel),0.3,0.59,0.89,0.71,0.53,4641
uganda,SSI (mean-SSI),0.1,0.57,0.95,0.72,0.51,4641
uganda,SSI (mean-SSI),0.2,0.58,0.93,0.71,0.51,4641
uganda,SSI (mean-SSI),0.3,0.58,0.89,0.7,0.52,4641
uganda,SSI (SpaceDef only),0.1,0.79,0.8,0.8,0.76,4641
uganda,SSI (SpaceDef only),0.2,0.83,0.78,0.8,0.79,4641
uganda,SSI (SpaceDef only),0.3,0.86,0.74,0.8,0.79,4641
