country,Rule / Comparison,τ (threshold),precision,recall,F1,balanced_acc,n (blocks)
guinea,SSI (any-pixel),0.1,0.28,0.89,0.43,0.51,3558
guinea,SSI (any-pixel),0.2,0.29,0.89,0.44,0.53,3558
guinea,SSI (any-pixel),0.3,0.31,0.87,0.45,0.56,3558
guinea,SSI (mean-SSI),0.1,0.28,0.89,0.43,0.51,3558
guinea,SSI (mean-SSI),0.2,0.29,0.89,0.44,0.52,3558
guinea,SSI (mean-SSI),0.3,0.3,0.87,0.45,0.55,3558
guinea,SSI (SpaceDef only),0.1,0.41,0.85,0.56,0.69,3558
guinea,SSI (SpaceDef only),0.2,0.43,0.84,0.57,0.71,3558
guinea,SSI (SpaceDef only),0.3,0.45,0.83,0.58,0.72,3558
