TP,FP,TN,FN,precision,recall,F1,balanced_acc,country,Rule / Comparison,τ (threshold),n (blocks)
6494,4382,375,95,0.5970945200441339,0.9855820306571559,0.7436587460635558,0.532206613394586,sudan,SSI (any-pixel),0.1,11346
6493,4271,486,96,0.6032144184318098,0.9854302625588102,0.7483432259551663,0.5437977463729514,sudan,SSI (any-pixel),0.2,11346
6486,4064,693,103,0.6147867298578199,0.98436788587039,0.7568702958165586,0.5650239681611777,sudan,SSI (any-pixel),0.3,11346
6495,4384,373,94,0.5970217850905414,0.9857337987555016,0.7436455232425006,0.5320722809207401,sudan,SSI (mean-SSI),0.1,11346
6493,4288,469,96,0.6022632408867452,0.9854302625588102,0.7476108232584917,0.5420109059272924,sudan,SSI (mean-SSI),0.2,11346
6488,4113,644,101,0.6120177341760211,0.9846714220670815,0.7548574752763235,0.5600254314455652,sudan,SSI (mean-SSI),0.3,11346
6438,3517,1240,151,0.6467101958814666,0.9770830171497951,0.7782882011605416,0.6188757528464973,sudan,SSI (SpaceDef only),0.1,11346
6417,3202,1555,172,0.6671171639463561,0.9738958870845348,0.7918311944718657,0.6503912901893139,sudan,SSI (SpaceDef only),0.2,11346
6380,2896,1861,209,0.6877964639931005,0.9682804674457429,0.8042861645130791,0.6797467083917804,sudan,SSI (SpaceDef only),0.3,11346
