tif_name,valid_px,p_informal,m_informal,UC_NM_MN,rf_label,ID_SEG,ID_HDC_G0
Gombe_y2020-0000000000-0000000000.tif,118299,0.0,0.0,Kaltungo,0,6,2945.0
Gombe_y2020-0000000000-0000000000.tif,87897,0.0,0.0,Kaltungo,0,20,2945.0
Gombe_y2020-0000000000-0000000000.tif,10080,0.0,0.0,Kaltungo,0,0,2945.0
Gombe_y2020-0000000000-0000000000.tif,7478,0.17477935276811982,0.11672372292056701,Gombe,0,121,2932.0
Gombe_y2020-0000000000-0000000000.tif,14407,0.01686680086069272,0.04182307211772056,Gombe,0,137,2932.0
Gombe_y2020-0000000000-0000000000.tif,5341,0.009548773637895525,0.06725894027335705,Gombe,0,139,2932.0
Gombe_y2020-0000000000-0000000000.tif,4601,0.29319713105846557,0.10566724625081503,Gombe,0,150,2932.0
Gombe_y2020-0000000000-0000000000.tif,8224,0.4717898832684825,0.1842151021400778,Gombe,0,156,2932.0
Gombe_y2020-0000000000-0000000000.tif,21410,0.3729565623540402,0.1626499299392807,Gombe,0,191,2932.0
Gombe_y2020-0000000000-0000000000.tif,15621,0.48057102618270275,0.20803053581716918,Gombe,0,192,2932.0
Gombe_y2020-0000000000-0000000000.tif,2024,0.0,0.0,Kaltungo,1,1,2945.0
Gombe_y2020-0000000000-0000000000.tif,2302,0.0,0.0,Kaltungo,0,2,2945.0
Gombe_y2020-0000000000-0000000000.tif,950,0.0,0.0,Kaltungo,0,3,2945.0
Gombe_y2020-0000000000-0000000000.tif,2094,0.0,0.0,Kaltungo,0,5,2945.0
Gombe_y2020-0000000000-0000000000.tif,945,0.0,0.0,Kaltungo,1,4,2945.0
Gombe_y2020-0000000000-0000000000.tif,7078,0.0,0.0,Kaltungo,0,12,2945.0
Gombe_y2020-0000000000-0000000000.tif,7989,0.0,0.0,Kaltungo,1,11,2945.0
Gombe_y2020-0000000000-0000000000.tif,1889,0.0,0.0,Kaltungo,0,7,2945.0
Gombe_y2020-0000000000-0000000000.tif,2337,0.0,0.0,Kaltungo,0,9,2945.0
Gombe_y2020-0000000000-0000000000.tif,36204,0.0,0.0,Kaltungo,0,25,2945.0
Gombe_y2020-0000000000-0000000000.tif,1166,0.0,0.0,Kaltungo,0,10,2945.0
Gombe_y2020-0000000000-0000000000.tif,1052,0.0,0.0,Kaltungo,0,8,2945.0
Gombe_y2020-0000000000-0000000000.tif,2253,0.0,0.0,Kaltungo,0,13,2945.0
Gombe_y2020-0000000000-0000000000.tif,1771,0.0,0.0,Kaltungo,0,15,2945.0
Gombe_y2020-0000000000-0000000000.tif,33563,0.0,0.0,Kaltungo,0,30,2945.0
Gombe_y2020-0000000000-0000000000.tif,1273,0.0,0.0,Kaltungo,0,14,2945.0
Gombe_y2020-0000000000-0000000000.tif,1873,0.0,0.0,Kaltungo,0,18,2945.0
Gombe_y2020-0000000000-0000000000.tif,1145,0.0,0.0,Kaltungo,0,16,2945.0
Gombe_y2020-0000000000-0000000000.tif,1867,0.0,0.0,Kaltungo,0,17,2945.0
Gombe_y2020-0000000000-0000000000.tif,3121,0.0,0.0,Kaltungo,0,26,2945.0
Gombe_y2020-0000000000-0000000000.tif,3754,0.0,0.0,Kaltungo,0,23,2945.0
Gombe_y2020-0000000000-0000000000.tif,2991,0.0,0.0,Kaltungo,0,21,2945.0
