TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
11,2,110,39,0.8461538461538461,0.22,0.3492063492063492,0.6010714285714286,WRI (p_informal),0.1,162
6,2,110,44,0.75,0.12,0.20689655172413793,0.5510714285714285,WRI (p_informal),0.2,162
4,2,110,46,0.6666666666666666,0.08,0.14285714285714285,0.5310714285714285,WRI (p_informal),0.3,162
18,4,108,32,0.8181818181818182,0.36,0.5,0.6621428571428571,WRI (m_informal),0.1,162
2,0,112,48,1.0,0.04,0.07692307692307693,0.52,WRI (m_informal),0.2,162
1,0,112,49,1.0,0.02,0.0392156862745098,0.51,WRI (m_informal),0.3,162
