TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
521,3573,571,5,0.12725940400586225,0.9904942965779467,0.22554112554112557,0.564141935933761,WRI (p_informal),0.1,4670
517,3407,737,9,0.1317533129459735,0.9828897338403042,0.23235955056179775,0.5803686120938972,WRI (p_informal),0.2,4670
513,3232,912,13,0.1369826435246996,0.9752851711026616,0.24022477171622572,0.5976811955899408,WRI (p_informal),0.3,4670
522,3603,541,4,0.12654545454545454,0.9923954372623575,0.2244678563749731,0.5614728151562752,WRI (m_informal),0.1,4670
505,3012,1132,21,0.1435882854705715,0.9600760456273765,0.24981449418748455,0.6166210343966998,WRI (m_informal),0.2,4670
444,1811,2333,82,0.19689578713968958,0.844106463878327,0.3193096008629989,0.7035445446804762,WRI (m_informal),0.3,4670
