TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
181,145,32,1,0.5552147239263804,0.9945054945054945,0.7125984251968503,0.587648227478736,WRI (p_informal),0.1,359
181,132,45,1,0.5782747603833865,0.9945054945054945,0.7313131313131314,0.6243713913205439,WRI (p_informal),0.2,359
178,125,52,4,0.5874587458745875,0.978021978021978,0.7340206185567011,0.6359036443782207,WRI (p_informal),0.3,359
182,146,31,0,0.5548780487804879,1.0,0.7137254901960784,0.5875706214689266,WRI (m_informal),0.1,359
173,99,78,9,0.6360294117647058,0.9505494505494505,0.762114537444934,0.6956137083255727,WRI (m_informal),0.2,359
126,44,133,56,0.7411764705882353,0.6923076923076923,0.7159090909090909,0.7218600608431116,WRI (m_informal),0.3,359
