TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
1112,1631,490,28,0.4053955523149836,0.9754385964912281,0.5727530260108165,0.6032308494007296,WRI (p_informal),0.1,3261
1069,1327,794,71,0.4461602671118531,0.9377192982456141,0.6046380090497737,0.6560355095659942,WRI (p_informal),0.2,3261
1013,1041,1080,127,0.49318403115871473,0.8885964912280702,0.6343143393863494,0.6988951338742897,WRI (p_informal),0.3,3261
1118,1576,545,22,0.414996288047513,0.980701754385965,0.5832029212310902,0.618828010620611,WRI (m_informal),0.1,3261
860,688,1433,280,0.5555555555555556,0.7543859649122807,0.6398809523809524,0.7150053351199781,WRI (m_informal),0.2,3261
380,130,1991,760,0.7450980392156863,0.3333333333333333,0.46060606060606063,0.636020744931636,WRI (m_informal),0.3,3261
