TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
344,643,23396,2628,0.3485309017223911,0.11574697173620457,0.17378125789340743,0.5444993854479517,WRI (p_informal),0.1,27011
263,360,23679,2709,0.42215088282504015,0.08849259757738896,0.1463143254520167,0.5367584665161373,WRI (p_informal),0.2,27011
200,241,23798,2772,0.45351473922902497,0.06729475100942127,0.11719894520949312,0.5286346877889154,WRI (p_informal),0.3,27011
441,785,23254,2531,0.35970636215334423,0.14838492597577388,0.21010004764173415,0.5578648287268944,WRI (m_informal),0.1,27011
121,113,23926,2851,0.5170940170940171,0.04071332436069987,0.07548346849656894,0.5180063148281306,WRI (m_informal),0.2,27011
28,16,24023,2944,0.6363636363636364,0.009421265141318977,0.01856763925729443,0.5043778400252125,WRI (m_informal),0.3,27011
