Region,Country,City,CitySizeClass,TotalPop,DeprivedPop,PctDeprived
Asia,indonesia,Semarang,Large,3536234.5581150427,165254.44508710902,4.673175446121888
Asia,indonesia,Semarapura,Small,83741.83908834198,21978.169545839,26.245147927374173
Asia,indonesia,Sembulung,Small,58639.271954676,823.852587345,1.4049502319568012
Asia,indonesia,Semurup,Small,55570.85733845699,0.0,0.0
Asia,indonesia,Sengkang,Small,112619.410286535,586.503787397,0.5207839269489796
Asia,indonesia,Serang,Small,67449.731585133,2659.06548176,3.942292162280599
Asia,indonesia,Seririt,Small,73982.200595792,11292.813727482,15.264230634583637
Asia,indonesia,Serui Kota,Small,135889.441016662,6652.305377347,4.895380632650724
Asia,indonesia,Sibolga,Small,76416.89606873799,1392.359529279,1.8220571639373504
Asia,indonesia,Sidikalang,Small,73257.11118971302,2296.690220712,3.1351089108117987
Asia,indonesia,Sidogede,Small,81618.09991454698,0.0,0.0
Asia,indonesia,Sidorejo,Small,97872.71011907,533.907894224,0.5455125270102955
Asia,indonesia,Sigli,Small,70478.63044354,737.824392575,1.0468767453789651
Asia,indonesia,Singaraja,Small,352430.806789256,45602.828237522,12.9395124827414
Asia,indonesia,Singkawang,Small,162857.695617511,604.48148012,0.3711715788609035
Asia,indonesia,Sintang,Small,126947.306572947,0.0,0.0
Asia,indonesia,Situbondo,Small,180500.419187353,8474.809329273,4.695174320053212
Asia,indonesia,Slorok,Small,56233.314397126,0.0,0.0
Asia,indonesia,Solok,Small,70567.133489437,0.0,0.0
Asia,indonesia,Sorong,Small,294517.37155625306,0.0,0.0
Asia,indonesia,Sragen,Small,152123.983455627,0.0,0.0
Asia,indonesia,Sri Tejo Kencono,Small,52266.61823052899,0.0,0.0
Asia,indonesia,Stabat,Small,115810.031391283,0.0,0.0
Asia,indonesia,Subang,Small,250507.44943582598,12450.336244095,4.970046308856168
Asia,indonesia,Sukoharjo,Small,93565.16708442,0.0,0.0
Asia,indonesia,Sukorejo,Small,102095.070739004,2418.724907903,2.369090780186863
Asia,indonesia,Sumbawa Besar,Small,160756.82843478996,4011.571556551,2.4954284030169642
Asia,indonesia,Sumedang,Small,198685.509174326,42196.65400729299,21.237912207412062
Asia,indonesia,Sumenep,Small,187537.34498105597,599.836543258,0.31984911768831553
Asia,indonesia,Sumuradem,Small,120837.485880862,0.0,0.0
Asia,indonesia,Sungai Tendang,Small,20113.747760416998,0.0,0.0
Asia,indonesia,Surabaya,Very large,8591570.60702645,1291829.3805541731,15.036009591746534
Asia,indonesia,Tabanan,Small,211027.00511788603,40301.107563931,19.097606745363034
Asia,indonesia,Tajungan,Small,41193.114300294,0.0,0.0
Asia,indonesia,Takatidung,Small,67870.01699421101,442.813791688,0.6524439086640716
Asia,indonesia,Tambakrejo,Small,80616.335068485,0.0,0.0
Asia,indonesia,Tana Paser,Small,62725.503481504,477.021103025,0.7604898750085923
Asia,indonesia,Tanjung Balai,Small,275767.341766024,10873.206543945,3.942891306241193
Asia,indonesia,Tanjung Balai Karimun,Small,171828.410647649,6462.169660176999,3.7608272321323577
Asia,indonesia,Tanjung Enim,Small,103009.72571836601,0.0,0.0
Asia,indonesia,Tanjung Pandan,Small,108899.19985409701,0.0,0.0
Asia,indonesia,Tanjung Pinang,Small,112841.548277428,0.0,0.0
Asia,indonesia,Tanjung Redeb,Small,99635.83560466,0.0,0.0
Asia,indonesia,Tanjungsari,Small,117995.74808410901,0.0,0.0
Asia,indonesia,Tarakan,Small,265576.21731022495,19947.728346795,7.511112459100076
Asia,indonesia,Tarutung,Small,64911.85687250899,561.36675865,0.864813896408109
