relative_path,size_bytes,size_mb,sha256
mn_comparison_files/cote_d_ivoire/cote_d_ivoire_segments_mnlabels_k5_maj10.gpkg,14938112,14.246,5ae9c8476ca389ece1bcf1f6e069e7c23d7f75360da2d9b0f368bc41bac0c76b
mn_comparison_files/cote_d_ivoire/cote_d_ivoire_segments_mnlabels_k5_maj20.csv,5200268,4.959,f9524821a5955f80e2e42cb041f68dd5de0993cb5e352d4d104ad602e9a73be4
mn_comparison_files/cote_d_ivoire/cote_d_ivoire_segments_mnlabels_k5_maj20.gpkg,14938112,14.246,621259b6bc2b4e6f4582024d58e653fdfb7ef28ca0a241f772b2bb8705431f6b
mn_comparison_files/cote_d_ivoire/cote_d_ivoire_segments_mnlabels_k5_maj30.csv,5200268,4.959,33fc7d66c4f2b62ac24fde4996a8a5524361a4741639d5327ef08c219ec632f0
mn_comparison_files/cote_d_ivoire/cote_d_ivoire_segments_mnlabels_k5_maj30.gpkg,14938112,14.246,90dade8c4ea5388921825e6c051d12968c8fc41bfb045d836089134e6d022e93
mn_comparison_files/democratic_republic_of_the_congo/democratic_republic_of_the_congo_segments_mnlabels_k3_maj10.csv,18133167,17.293,13a36d474f21a170295fafb35ac484fe4a288f82761d460c5abf82f24fe82c64
mn_comparison_files/democratic_republic_of_the_congo/democratic_republic_of_the_congo_segments_mnlabels_k3_maj10.gpkg,50638848,48.293,4bc9b27dc47ff957b16a0a3b002ac281281576a066679fe31710dfd397c4b581
mn_comparison_files/democratic_republic_of_the_congo/democratic_republic_of_the_congo_segments_mnlabels_k3_maj20.csv,18133167,17.293,04557c55bbea32d6153d3d14e1f703609b4cd38bd7e1221e05c8b72d2be1a78e
mn_comparison_files/democratic_republic_of_the_congo/democratic_republic_of_the_congo_segments_mnlabels_k3_maj20.gpkg,50638848,48.293,9c09120f41e8ce344ab2a15fed21bae650e23a993e0431d7199eba74c36b1fd2
mn_comparison_files/democratic_republic_of_the_congo/democratic_republic_of_the_congo_segments_mnlabels_k3_maj30.csv,18133167,17.293,a8447eca1db1773a35bd80d2eeb4171a2a546cf1c2a5a3a9076a959c822e4956
mn_comparison_files/democratic_republic_of_the_congo/democratic_republic_of_the_congo_segments_mnlabels_k3_maj30.gpkg,50638848,48.293,5d99b337297e4fff37f246b88650a782c963c0508500f7b5ec693e388ab06d36
mn_comparison_files/democratic_republic_of_the_congo/democratic_republic_of_the_congo_segments_mnlabels_k5_maj10.csv,18001848,17.168,56a7250afac0a7b96db56ac51e9744d8c366146a7424d1186c2dbaf73209e856
mn_comparison_files/democratic_republic_of_the_congo/democratic_republic_of_the_congo_segments_mnlabels_k5_maj10.gpkg,50544640,48.203,fcd7583cd80a12ee2abb0661e2fd4e9d814fbec370e75b60a1440418ee94785e
mn_comparison_files/democratic_republic_of_the_congo/democratic_republic_of_the_congo_segments_mnlabels_k5_maj20.csv,18001848,17.168,1bae238011651bc7579217789e652a85e0a998207e86faaa35b467ea716b2bc4
mn_comparison_files/democratic_republic_of_the_congo/democratic_republic_of_the_congo_segments_mnlabels_k5_maj20.gpkg,50544640,48.203,730b9419ce4228df29f07430da221b06a6cb698a8ba807a6e521247eca53a2e3
mn_comparison_files/democratic_republic_of_the_congo/democratic_republic_of_the_congo_segments_mnlabels_k5_maj30.csv,18001848,17.168,6bb9f8fc31ffb3f5d158b173693633b12fbc2c13b02b2ec50c631094b44a516e
mn_comparison_files/democratic_republic_of_the_congo/democratic_republic_of_the_congo_segments_mnlabels_k5_maj30.gpkg,50544640,48.203,2a7089202dd9a7d967e789f196cfe6c3db003435d037e35825dd95d1f34afd6e
mn_comparison_files/djibouti/djibouti_segments_mnlabels_k3_maj10.csv,171692,0.164,ea4eb08e5faead8e81ce70355809ca53bb59069586b26a057f9cee11e783aa3d
mn_comparison_files/djibouti/djibouti_segments_mnlabels_k3_maj10.gpkg,585728,0.559,8d16ee851aec8f3d465a58c6f19be0ec389b3c2cb0e74cac2dd604b397c2fa17
mn_comparison_files/djibouti/djibouti_segments_mnlabels_k3_maj20.csv,171692,0.164,268a290710944e373e738293615e60f5e8b770c02b573c8f89b91ffe0609b9f2
mn_comparison_files/djibouti/djibouti_segments_mnlabels_k3_maj20.gpkg,585728,0.559,a1b11ab24874c80eca45522e4aa30755c9941f0e4097f2801aa5e2f1dfdf9a0f
mn_comparison_files/djibouti/djibouti_segments_mnlabels_k3_maj30.csv,171692,0.164,74f645fcaa36c9a3d566c91c86e0911348418a4701e78cbf3c376fdd23dd7503
mn_comparison_files/djibouti/djibouti_segments_mnlabels_k3_maj30.gpkg,585728,0.559,ad20ffb404e79a304e51bf814daf2c8cd9fe84a1ff5fb10a1d5ac7e2e47016d7
mn_comparison_files/djibouti/djibouti_segments_mnlabels_k5_maj10.csv,170150,0.162,29f2804621d90b18777952636361676009d029c73b5b2edbd20b3dc76ce66621
mn_comparison_files/djibouti/djibouti_segments_mnlabels_k5_maj10.gpkg,585728,0.559,3f981392525339aeff652b6a216c9d1c74093089c45b529c6b350bb0d1358db6
mn_comparison_files/djibouti/djibouti_segments_mnlabels_k5_maj20.csv,170150,0.162,37e24d2b812b15d518b4b568ff76c78cecebc04fd3ae52bd5a6c8767321c815f
mn_comparison_files/djibouti/djibouti_segments_mnlabels_k5_maj20.gpkg,585728,0.559,3844e6dc3b0eedacbf1420a155405800c147dd63545765c410165a2fcc06a169
mn_comparison_files/djibouti/djibouti_segments_mnlabels_k5_maj30.csv,170150,0.162,c679d140b2503c488d3f0f93fd7e130f2b9a9c427bca8605d7c93188dc8acc7a
mn_comparison_files/djibouti/djibouti_segments_mnlabels_k5_maj30.gpkg,585728,0.559,5c34b18797ff033ea07774677f2c0e755481fd3b3e43535b6a7b079ee6c831ce
mn_comparison_files/equatorial_guinea/equatorial_guinea_segments_mnlabels_k3_maj10.csv,278408,0.266,2bf38e98a1cd3c2342cb35e1222b904cb972163ce8bf9746a3a4df0bd70aa0b8
mn_comparison_files/equatorial_guinea/equatorial_guinea_segments_mnlabels_k3_maj10.gpkg,1056768,1.008,682a1f3ba2ef878a837766e7d34085ae836e7dde9720b2f4f0aa4c2ae7dbab35
mn_comparison_files/equatorial_guinea/equatorial_guinea_segments_mnlabels_k3_maj20.csv,278408,0.266,b9f37ebe9dcac000ed1eb1e270f2787d75a0853486708def1a7da81aabf35302
mn_comparison_files/equatorial_guinea/equatorial_guinea_segments_mnlabels_k3_maj20.gpkg,1056768,1.008,2727eafbed1a460c817b94a1630fab39420aa729676ac56957c7177520d6ca4e
mn_comparison_files/equatorial_guinea/equatorial_guinea_segments_mnlabels_k3_maj30.csv,278408,0.266,d39b6b918d934a4ee0c7f7fcefa1338c468287e8631ccafcc2f40003e4e34d42
mn_comparison_files/equatorial_guinea/equatorial_guinea_segments_mnlabels_k3_maj30.gpkg,1056768,1.008,7144ed8512ad8aba60ab454d5f4e14b530cf60b8496bc6ad8a8419e362feff11
mn_comparison_files/equatorial_guinea/equatorial_guinea_segments_mnlabels_k5_maj10.csv,276065,0.263,e11a9e88b94da1bbc7f9dd31501c2e5d25d6fe62d0a86cca585bf0f93f895555
mn_comparison_files/equatorial_guinea/equatorial_guinea_segments_mnlabels_k5_maj10.gpkg,1056768,1.008,cbd332e3f5541f18869a217d8662c6317e2d333ba83e866c90842bd6f624c08f
mn_comparison_files/equatorial_guinea/equatorial_guinea_segments_mnlabels_k5_maj20.csv,276065,0.263,f36b599d5b3dd96a1a1e8363fc5d8be469a99d021e6692e8fe3d226f131cfb81
mn_comparison_files/equatorial_guinea/equatorial_guinea_segments_mnlabels_k5_maj20.gpkg,1056768,1.008,c8c000f9b8aa24d580b6de7abadb0e09178ab189754a54a04747633c7e5bf8d1
mn_comparison_files/equatorial_guinea/equatorial_guinea_segments_mnlabels_k5_maj30.csv,276065,0.263,d284e50f0ded8da642ae8c0e6275449ef94fde86282917aa44aaa662f4a261a8
mn_comparison_files/equatorial_guinea/equatorial_guinea_segments_mnlabels_k5_maj30.gpkg,1056768,1.008,3c536e300b34767bec85860f7f8b18d74754e945e0b62a4fda6776d8d29d90bc
mn_comparison_files/eritrea/eritrea_segments_mnlabels_k3_maj10.csv,138809,0.132,4aab567304f68da282eee3d0b4cda3ce176f76842caf179a5bf155114dcafbf4
mn_comparison_files/eritrea/eritrea_segments_mnlabels_k3_maj10.gpkg,622592,0.594,d5d1226d3fb6dd1086a62ce6596a432242422a36fb21501d7deb00770881f015
mn_comparison_files/eritrea/eritrea_segments_mnlabels_k3_maj20.csv,138809,0.132,e710f7b8aa15e8fdf72b25e76ac470fc1e001ce7b0506e8a4d99fcb6099b92ad
mn_comparison_files/eritrea/eritrea_segments_mnlabels_k3_maj20.gpkg,622592,0.594,f7bb3e609726987892846fb598aac9c8c2e10990d4f276a4d2cb916aad8036a7
mn_comparison_files/eritrea/eritrea_segments_mnlabels_k3_maj30.csv,138809,0.132,451a9757804dd207f2902665d87c963c79db5c0dc88714c5e010e0595ef74d64
mn_comparison_files/eritrea/eritrea_segments_mnlabels_k3_maj30.gpkg,622592,0.594,ee4efe870551501e056a7abdbffc795399ced11966e0f3ba508a74471af76b33
mn_comparison_files/eritrea/eritrea_segments_mnlabels_k5_maj10.csv,137065,0.131,69747c4ab28d3a094470ebc9ea172f0e4b9eb343f93834a92ed05117400dafda
mn_comparison_files/eritrea/eritrea_segments_mnlabels_k5_maj10.gpkg,622592,0.594,53d01d32244fcfc7996a25929363d8f1637eb2fa6827085f8c6b1d6d8c3f5027
mn_comparison_files/eritrea/eritrea_segments_mnlabels_k5_maj20.csv,137065,0.131,62e3278863976b3321a6c7ba3061e652810018b89243ae6a2a3a4786ddedf32d
mn_comparison_files/eritrea/eritrea_segments_mnlabels_k5_maj20.gpkg,622592,0.594,0a77f02cc50c01bd05022c339b5ef2dffbd553111949880088ea022ec3a9dc85
mn_comparison_files/eritrea/eritrea_segments_mnlabels_k5_maj30.csv,137065,0.131,a4f20c429ab571dac22cc90b8a37218c6139ba4f01b0c650c1085dd99fa93899
mn_comparison_files/eritrea/eritrea_segments_mnlabels_k5_maj30.gpkg,622592,0.594,0c6d6b6104e0e067f000dff81cf1cbde78ba5f5503578fdd68d35e9d540740e1
mn_comparison_files/ethiopia/ethiopia_segments_mnlabels_k3_maj10.csv,6912567,6.592,d9ab204cda7db554218748714726fee3773f9b13b925595af9df272d1eb26aa7
mn_comparison_files/ethiopia/ethiopia_segments_mnlabels_k3_maj10.gpkg,21098496,20.121,270bdb9e1ad28933983a2bb8ea849f10487cae07a7c7e7c1f651af55875e799c
mn_comparison_files/ethiopia/ethiopia_segments_mnlabels_k3_maj20.csv,6912567,6.592,87ae4b4a7e2e2105d6d41fd32bd727b87586e202168214f77dce96b08abf4245
mn_comparison_files/ethiopia/ethiopia_segments_mnlabels_k3_maj20.gpkg,21098496,20.121,3610214a95137ae7e9fbd5a9787130a29f9939addf14ea62bd23f9c67127e603
mn_comparison_files/ethiopia/ethiopia_segments_mnlabels_k3_maj30.csv,6912567,6.592,084d86ec7165451c7189cec4046d7aac4c83d27572361e087bb74c85d21eccf4
mn_comparison_files/ethiopia/ethiopia_segments_mnlabels_k3_maj30.gpkg,21098496,20.121,ef9a76c2359cb7e4030f02140eac730a76b4f6238f8153889f6767fcae51fa79
mn_comparison_files/ethiopia/ethiopia_segments_mnlabels_k5_maj10.csv,6829159,6.513,e65fcd699995b95a07973b39c0af37370a033d07561b5e7e6486f9b20e661fc1
mn_comparison_files/ethiopia/ethiopia_segments_mnlabels_k5_maj10.gpkg,21016576,20.043,f19ec14eb7ab29f58abfb636735091043a1369d3f084bb9963dd3e8f24bb5356
mn_comparison_files/ethiopia/ethiopia_segments_mnlabels_k5_maj20.csv,6829159,6.513,c159c47abacb5a8bf41e5505e87ded92d489d4203d764676b297bbc4605fe676
mn_comparison_files/ethiopia/ethiopia_segments_mnlabels_k5_maj20.gpkg,21016576,20.043,83a75b7a65b1a9bc35d8ae92e90bd6f5b96813ea1ff49089610455e6fcb8b728
mn_comparison_files/ethiopia/ethiopia_segments_mnlabels_k5_maj30.csv,6829159,6.513,4f1b3e134c01d8d9925f0e45c9943e44251a10675a53aeea03450d9aebde785d
mn_comparison_files/ethiopia/ethiopia_segments_mnlabels_k5_maj30.gpkg,21016576,20.043,c7249601c02419f3670c7e56ee47641634cc18593bf5ea76f17286354827bdec
mn_comparison_files/gabon/gabon_segments_mnlabels_k3_maj10.csv,208012,0.198,f881964bd3bb12a17a2c1dfafb2f0fd3212c5af7c565e3e225160d218934b8f6
mn_comparison_files/gabon/gabon_segments_mnlabels_k3_maj10.gpkg,1179648,1.125,565ef0e322426924aa2bf7f2cef2e8de44c8166525a7e725f61eafa015d6a116
mn_comparison_files/gabon/gabon_segments_mnlabels_k3_maj20.csv,208012,0.198,0988e68c92fcdde85f2d4172259870ab4dfea98da6f93f1866ca1a2c5581b92b
mn_comparison_files/gabon/gabon_segments_mnlabels_k3_maj20.gpkg,1179648,1.125,58334a79018449c1397a289cc77c463f70f1975ca109f938c5564e803f5634da
mn_comparison_files/gabon/gabon_segments_mnlabels_k3_maj30.csv,208012,0.198,8e8cc97eeb958627bd6bd9f9ee222f421081ced1b9201b35c0464e4f47700e91
mn_comparison_files/gabon/gabon_segments_mnlabels_k3_maj30.gpkg,1179648,1.125,c19cd484f5086671adbbe9b84d4ba2372a12443b10ad55e715d03719c2149a6f
mn_comparison_files/gabon/gabon_segments_mnlabels_k5_maj10.csv,205035,0.196,eddcb46af1c3a74d76a893fb94cbab65b825f3d3c99b0a4eeabad586444b0145
mn_comparison_files/gabon/gabon_segments_mnlabels_k5_maj10.gpkg,1179648,1.125,ae232cbb83bfaafe4c0f9fd41fcbfb72e0e6aaf093ba282de83ca0ff191a814e
mn_comparison_files/gabon/gabon_segments_mnlabels_k5_maj20.csv,205035,0.196,17d9224c8919725873f4757bc21e6ffaa46fea4dc7f4300170a0a689068950b9
mn_comparison_files/gabon/gabon_segments_mnlabels_k5_maj20.gpkg,1179648,1.125,d0f98f706bc91a60ca741632f08f3da7cf30156ad38c8497c15e86689004d456
mn_comparison_files/gabon/gabon_segments_mnlabels_k5_maj30.csv,205035,0.196,7222281f8b859461af804fb805e7e4fba47462a8aa0d824de21e96af3edab3b9
mn_comparison_files/gabon/gabon_segments_mnlabels_k5_maj30.gpkg,1179648,1.125,703fe0930d3511086b96e09f02d74be72b3df4add9093f556bcf110e7c5be532
mn_comparison_files/gambia/gambia_segments_mnlabels_k3_maj10.csv,856075,0.816,f1d813a0c5d6c5f60170710683a4b3bdefd8bab5b275e9f64eb75c33c06d72c0
mn_comparison_files/gambia/gambia_segments_mnlabels_k3_maj10.gpkg,2375680,2.266,a604646ef865d634ce4a548101f34d2c3947f4d9bf0f8d27715509185e6cca89
mn_comparison_files/gambia/gambia_segments_mnlabels_k3_maj20.csv,856075,0.816,98f184c595b9866e733dabf2a51b9e7c81bf8d2145c8482973459f1151eaf735
mn_comparison_files/gambia/gambia_segments_mnlabels_k3_maj20.gpkg,2375680,2.266,08441fc87c53de1bd1d6df99a168cf13823b6cec3d0b32977d84d2d5c5eee790
mn_comparison_files/gambia/gambia_segments_mnlabels_k3_maj30.csv,856075,0.816,b71e3085b766f6dc8cb257d4c041de86b72b5280611f698a1e4e49f6ee148511
mn_comparison_files/gambia/gambia_segments_mnlabels_k3_maj30.gpkg,2375680,2.266,7c6cc1ef9da88fa07f346d04dd7eececaa7a69cceb6e5c5952fcd709cb5c39c9
mn_comparison_files/gambia/gambia_segments_mnlabels_k5_maj10.csv,852106,0.813,93096ec77e157f9481d34ad74aac506a8d345316a33392771258448ef78628c0
mn_comparison_files/gambia/gambia_segments_mnlabels_k5_maj10.gpkg,2371584,2.262,23cbe094ddf3624f6a4fc0e774d5aeb585ac95ecbd342e2ff50c2308259e45ff
mn_comparison_files/gambia/gambia_segments_mnlabels_k5_maj20.csv,852106,0.813,1fd3dc4015a36f8d0fe4ca5fb80f648b015b6a1ab3bf8854214efda750857e11
mn_comparison_files/gambia/gambia_segments_mnlabels_k5_maj20.gpkg,2371584,2.262,3adc56cb20b65a008fdaac4e8c8578fe23cf977a85b98998487b5b60a7663d11
mn_comparison_files/gambia/gambia_segments_mnlabels_k5_maj30.csv,852106,0.813,1459b0afb0446c3a037a702aead0dba191b8859d6df8081c5118eb0e25fc38be
mn_comparison_files/gambia/gambia_segments_mnlabels_k5_maj30.gpkg,2371584,2.262,9385355dfe5bac712e27e20e4ce6058a4c6449d3ed6238fed10ebec15d27814f
mn_comparison_files/ghana/ghana_segments_mnlabels_k3_maj10.csv,6974293,6.651,ea5cc21a7afdcefa65f8d53206e4613748c3db5a60d4d999cf12713af5411ded
mn_comparison_files/ghana/ghana_segments_mnlabels_k3_maj10.gpkg,26619904,25.387,a2f00d3650483bc5229f04f4e0416698fa8e6d40e66e23d35fbec5db867e7e5e
mn_comparison_files/ghana/ghana_segments_mnlabels_k3_maj20.csv,6974293,6.651,6f0caf8469eac36f545a307a56170069eef49d2eabcb23a784cf4a6a9d9d5344
mn_comparison_files/ghana/ghana_segments_mnlabels_k3_maj20.gpkg,26619904,25.387,490a1461067e6c1d39d1d2d21b3556a86c5629152f11dee40aade8b2e745a662
mn_comparison_files/ghana/ghana_segments_mnlabels_k3_maj30.csv,6974293,6.651,b08dd80cd8dbf23b03a53f89ce671237115e1defcb7be98391de97cc7c96bc8e
mn_comparison_files/ghana/ghana_segments_mnlabels_k3_maj30.gpkg,26619904,25.387,2cb43b882974f256a3c15192d3516ff0e8f4d7ff6e71afd45f8e54aa0440fd51
mn_comparison_files/ghana/ghana_segments_mnlabels_k5_maj10.csv,6882924,6.564,3122127fb066fdd6282faf01e46ebb853ac8f4f68e40f98b4345217a096ac931
mn_comparison_files/ghana/ghana_segments_mnlabels_k5_maj10.gpkg,26558464,25.328,092e04acbc645453ed9c5067c31e1778341d47802c94a52febe1313917759ba9
mn_comparison_files/ghana/ghana_segments_mnlabels_k5_maj20.csv,6882924,6.564,8dcbc6e9a23c2ba466161854d82855a19dd039c5624f007b94e7bbe028600ee0
mn_comparison_files/ghana/ghana_segments_mnlabels_k5_maj20.gpkg,26558464,25.328,5d58321e0ebc2fb63f7e391d02b5b031d2990a4c80b7f680fe059d439889c81e
mn_comparison_files/ghana/ghana_segments_mnlabels_k5_maj30.csv,6882924,6.564,b08107dd9394c291c5875b9ae29324a9a2ccc89542682deddb8b061a7dbe0ef5
mn_comparison_files/ghana/ghana_segments_mnlabels_k5_maj30.gpkg,26558464,25.328,9fcf6b510b46ea49085e1248ae7e442d7b0b0da8579ab68ecffc866476495d96
mn_comparison_files/guinea/guinea_segments_mnlabels_k3_maj10.csv,2072681,1.977,65e0a73fbdf8be7700dccf2c1670845c1aeccd3c4c73cd67bf204a3ac037abf2
mn_comparison_files/guinea/guinea_segments_mnlabels_k3_maj10.gpkg,7000064,6.676,705a4e87570a11586bd0a9e12a713cc6bf76d4fbfb61779588c6a8371e5a6b8d
mn_comparison_files/guinea/guinea_segments_mnlabels_k3_maj20.csv,2072681,1.977,8632d23c4333a8bd710e969e439ebee05e05cf7b10dae0916edeed5765c96bdc
mn_comparison_files/guinea/guinea_segments_mnlabels_k3_maj20.gpkg,7000064,6.676,2ec222d93a4f1ff446e38376c2b5007359f1425baeb63672c17c6ba50b8a6f8b
mn_comparison_files/guinea/guinea_segments_mnlabels_k3_maj30.csv,2072681,1.977,09153e57cac9674fbbe95dda372ea98b0afa328527d7230f9bb3a607b69604b0
mn_comparison_files/guinea/guinea_segments_mnlabels_k3_maj30.gpkg,7000064,6.676,aa0351f5ed7e35a04be7de974f27bff202605131aab261364ed1f5f54d15f80f
mn_comparison_files/guinea/guinea_segments_mnlabels_k5_maj10.csv,2040132,1.946,9d49bdbeababc1bac516dac94398938893dae5e43144da6de4d3193fd7bedde3
mn_comparison_files/guinea/guinea_segments_mnlabels_k5_maj10.gpkg,6971392,6.648,466b5e3644ff7c27d56607b1bf12ed7fd231c6a915a73ecf8d10fd13b07e2874
mn_comparison_files/guinea/guinea_segments_mnlabels_k5_maj20.csv,2040132,1.946,1a6d3b2c38876d82ce13e0ba2da3d9d56e3e76642ef4c9bfa4bf1825c8d23155
mn_comparison_files/guinea/guinea_segments_mnlabels_k5_maj20.gpkg,6971392,6.648,38eacc7bf03dfb85051b29cfcbcebfb54a69efb7eb6b47bb0a6ed8a608a22e95
mn_comparison_files/guinea/guinea_segments_mnlabels_k5_maj30.csv,2040132,1.946,509c8992578dd26bc87b15c2a0a0ab43db804c2544da5f7b456c5233455316e9
mn_comparison_files/guinea/guinea_segments_mnlabels_k5_maj30.gpkg,6971392,6.648,1ae706a158c8432475889b768ef33b32d9c31070ce41b12c3b06679a1de904d9
mn_comparison_files/guinea_bissau/guinea_bissau_segments_mnlabels_k3_maj10.csv,314097,0.3,d3f32524a5a29888328fa36af0969bf6a4bf1a729b58a65e6ef5e1dbfe310a39
mn_comparison_files/guinea_bissau/guinea_bissau_segments_mnlabels_k3_maj10.gpkg,1175552,1.121,790379791a85679ab63a806c35a86b8b41f671f00f69d4e0ebdfa34e99b335a7
mn_comparison_files/guinea_bissau/guinea_bissau_segments_mnlabels_k3_maj20.csv,314097,0.3,f47c4af5103cce40ada8fea4a4bd6df64e21473135435aae2f31731b3c769897
mn_comparison_files/guinea_bissau/guinea_bissau_segments_mnlabels_k3_maj20.gpkg,1175552,1.121,2bcb718cecc55b2d3c20358f1a66350bd411ac2e647725eaf0c71e4265faa170
mn_comparison_files/guinea_bissau/guinea_bissau_segments_mnlabels_k3_maj30.csv,314097,0.3,5ac4956cff24645fc74a427086a44f4b7c166bddc022bd9481fd969b5e52d260
mn_comparison_files/guinea_bissau/guinea_bissau_segments_mnlabels_k3_maj30.gpkg,1175552,1.121,5b1e8d1eaaf18c7e8dc870e964823bf2a071c5d6848936d42b2056567356de8c
mn_comparison_files/guinea_bissau/guinea_bissau_segments_mnlabels_k5_maj10.csv,310819,0.296,1cf0336cc5ed3c9daf9bd0594669dc89c9b8f5e25ac7ce3e3b2e049040b8cd0c
mn_comparison_files/guinea_bissau/guinea_bissau_segments_mnlabels_k5_maj10.gpkg,1175552,1.121,ab789b01712c5593d7a178c6f2066e5ecb36b19274ee85da1c88114a8ee24c54
mn_comparison_files/guinea_bissau/guinea_bissau_segments_mnlabels_k5_maj20.csv,310819,0.296,db6af83207338431ac32c2d33909dc0ca3901c5c43343c51d47214b406c0c2e0
mn_comparison_files/guinea_bissau/guinea_bissau_segments_mnlabels_k5_maj20.gpkg,1175552,1.121,7b9be8e07d1cb7e987a552cc4f2d7c89f89cd1125e712c7ecd25589930efdefe
mn_comparison_files/guinea_bissau/guinea_bissau_segments_mnlabels_k5_maj30.csv,310819,0.296,8bbf2a92b7107b2482f1ed725b6016c9ff877e2b4112e7357543c71759da5ceb
mn_comparison_files/guinea_bissau/guinea_bissau_segments_mnlabels_k5_maj30.gpkg,1175552,1.121,d6851ffe048dd9e36223d6b41955d37a3ddf6e94d4c39615c7b797730adc05d7
mn_comparison_files/kenya/kenya_segments_mnlabels_k3_maj10.csv,3498019,3.336,07a9c6c3d278acfb6d8e4d61a3f025675b6baf59301e47e52944c5394c8b1cbe
mn_comparison_files/kenya/kenya_segments_mnlabels_k3_maj10.gpkg,13426688,12.805,81e148ad12b3dc51a6f55be657b47e9db4398f468dd62d7f2d92cb290fa5c61d
mn_comparison_files/kenya/kenya_segments_mnlabels_k3_maj20.csv,3498019,3.336,069b294b2d70de999619b6fcc392a0f41912f5bb626b87e676109870039a671c
mn_comparison_files/kenya/kenya_segments_mnlabels_k3_maj20.gpkg,13426688,12.805,93ea93e12595df5f7e066ccf828d440d9c964b973164d2058d0de3fba27ad116
mn_comparison_files/kenya/kenya_segments_mnlabels_k3_maj30.csv,3498019,3.336,fc7659c2256dd4ddc040f9f696928d312461bc3d459ff9737db6b10a8b0e453e
mn_comparison_files/kenya/kenya_segments_mnlabels_k3_maj30.gpkg,13426688,12.805,58101e8ba1e0ae15e9d1836b95d0a94220cfe02cd4bfc3ea7a29668666ba4ca8
mn_comparison_files/kenya/kenya_segments_mnlabels_k5_maj10.csv,3449376,3.29,f3908dd33e9e968244b979c1d5293c7ce3ad8fff63c64c306155c54ac43c61b6
mn_comparison_files/kenya/kenya_segments_mnlabels_k5_maj10.gpkg,13381632,12.762,80fbdacab872962ffa0cafd276ee86e19cce9c2915fc441638ace220ebce9429
mn_comparison_files/kenya/kenya_segments_mnlabels_k5_maj20.csv,3449376,3.29,a95d9ee60459b5327faa7f8ced53349c00d5c215fb5ad643dbc13f9490e68651
mn_comparison_files/kenya/kenya_segments_mnlabels_k5_maj20.gpkg,13381632,12.762,59e563cd862b71c7c7b909d2197cdba0f91b3dcdcc9c3fb83bde9667dc4bada3
mn_comparison_files/kenya/kenya_segments_mnlabels_k5_maj30.csv,3449376,3.29,5216dc984d1875ee0c10ded1b08166c339576ea180aea3e82ee35577daf9f8b4
mn_comparison_files/kenya/kenya_segments_mnlabels_k5_maj30.gpkg,13381632,12.762,a257552d0a61e016b91c058815ec8d9603529f8eae96cb2fec005b35aa0cefe2
mn_comparison_files/lesotho/lesotho_segments_mnlabels_k3_maj10.csv,137220,0.131,1eee031007339e919d1bd6374d8c8430d1eb8c1f0488faa75b2b3c6cbe88cd86
mn_comparison_files/lesotho/lesotho_segments_mnlabels_k3_maj10.gpkg,913408,0.871,aad923f1fbca2679cf9e3872908db4fda0ed42e8cf6f050e491d9c4a80090762
mn_comparison_files/lesotho/lesotho_segments_mnlabels_k3_maj20.csv,137220,0.131,633e6ae9199442885934dc544397c60b95a233e57455cbc3184beca445770d3f
mn_comparison_files/lesotho/lesotho_segments_mnlabels_k3_maj20.gpkg,913408,0.871,7adc1b0285ffc15cd802287c72dcb38bf2598f0cdac9849a211949dd129b4c9b
mn_comparison_files/lesotho/lesotho_segments_mnlabels_k3_maj30.csv,137220,0.131,1aa686c8bc6f04d884de975fa7666b5c07f7b8faef98bbdb8410f65d79ef795b
mn_comparison_files/lesotho/lesotho_segments_mnlabels_k3_maj30.gpkg,913408,0.871,97d98e476a8bcb65dd9f90a229c1635f27e55039e4fc12e57a2ae0b8114683a8
mn_comparison_files/lesotho/lesotho_segments_mnlabels_k5_maj10.csv,135023,0.129,937abb92034c3e5038fc221831e7dba5f0955a7ad689e9e16b12ff5ca61af59d
mn_comparison_files/lesotho/lesotho_segments_mnlabels_k5_maj10.gpkg,909312,0.867,3b5dd0c57d9208ad53c26f28b5220ae8129557283d012aaca5daf4e322b1cb99
mn_comparison_files/lesotho/lesotho_segments_mnlabels_k5_maj20.csv,135023,0.129,5d7767bd3e50a75093229a5b3a1ac87d00f891165dea687a61fcde0ce9ace569
mn_comparison_files/lesotho/lesotho_segments_mnlabels_k5_maj20.gpkg,909312,0.867,f7cbbbf1727ca8ed40139d257dc50eddec0948b2294b1a323c1ac528ad5b2472
mn_comparison_files/lesotho/lesotho_segments_mnlabels_k5_maj30.csv,135023,0.129,64df46294d4a16657e54c6c3cac30f0aab2b423979471622d1c592b7bca0be19
mn_comparison_files/lesotho/lesotho_segments_mnlabels_k5_maj30.gpkg,909312,0.867,b0844ad3a7e7274d5320089d53b35c6f401e58d17700fb7e64b29320cd2ea648
mn_comparison_files/liberia/liberia_segments_mnlabels_k3_maj10.csv,526069,0.502,fbed49527e7e8afdb631fdcc10ce3317c3a10acfa2387eae4bd2ab4ba831db8c
mn_comparison_files/liberia/liberia_segments_mnlabels_k3_maj10.gpkg,3846144,3.668,1b0d32e6b79e35e6049fe1bdf8d3851ad19ebf52c1d0caf39a6fbb5cf32e7a84
mn_comparison_files/liberia/liberia_segments_mnlabels_k3_maj20.csv,526069,0.502,8bc0d3808cbff6b8b7db31c32a8e3bb8acffc452463450dbe8131c1b29a2be39
