fpr,tpr
0.0,0.0
0.0,0.0009643201542912247
0.0,0.024108003857280617
8.272667107875579e-05,0.024108003857280617
8.272667107875579e-05,0.02700096432015429
0.00016545334215751158,0.02700096432015429
0.00016545334215751158,0.02892960462873674
0.00033090668431502316,0.02892960462873674
0.00033090668431502316,0.029893924783027964
0.00041363335539377897,0.029893924783027964
0.00041363335539377897,0.03085824493731919
0.0004963600264725347,0.03085824493731919
0.0004963600264725347,0.048216007714561235
0.0005790866975512905,0.048216007714561235
0.0005790866975512905,0.05110896817743491
0.0006618133686300463,0.05110896817743491
0.0006618133686300463,0.055930568948891035
0.0007445400397088021,0.055930568948891035
0.0007445400397088021,0.05978784956605593
0.0008272667107875579,0.05978784956605593
0.0008272667107875579,0.06364513018322084
0.0009099933818663137,0.06364513018322084
0.0009099933818663137,0.08003857280617165
0.0010754467240238254,0.08003857280617165
0.0010754467240238254,0.08968177434908389
0.001158173395102581,0.08968177434908389
0.001158173395102581,0.09836065573770492
0.001240900066181337,0.09836065573770492
0.001240900066181337,0.10221793635486982
0.0013236267372600927,0.10221793635486982
0.0013236267372600927,0.11957569913211186
0.0014063534083388484,0.11957569913211186
0.0014063534083388484,0.12439729990356799
0.0014890800794176043,0.12439729990356799
0.0014890800794176043,0.1253616200578592
0.00157180675049636,0.1253616200578592
0.00157180675049636,0.12632594021215043
0.0016545334215751159,0.12632594021215043
0.0016545334215751159,0.13211186113789777
0.0019027134348113832,0.13211186113789777
0.0019027134348113832,0.13404050144648022
0.001985440105890139,0.13404050144648022
0.001985440105890139,0.13500482160077146
0.002068166776968895,0.13500482160077146
0.002068166776968895,0.13886210221793635
0.0021508934480476507,0.13886210221793635
0.0021508934480476507,0.1407907425265188
0.002233620119126406,0.1407907425265188
0.002233620119126406,0.1446480231436837
0.002316346790205162,0.1446480231436837
0.002316346790205162,0.1523625843780135
0.002399073461283918,0.1523625843780135
0.002399073461283918,0.15332690453230471
0.0025645268034414294,0.15332690453230471
0.0025645268034414294,0.15718418514946964
0.0026472534745201853,0.15718418514946964
0.0026472534745201853,0.16297010607521698
0.0028127068166776967,0.16297010607521698
0.0028127068166776967,0.16393442622950818
0.0028954334877564526,0.16393442622950818
0.0028954334877564526,0.16682738669238187
0.0030608868299139644,0.16682738669238187
0.0030608868299139644,0.1677917068466731
0.00314361350099272,0.1677917068466731
0.00314361350099272,0.16875602700096431
0.0033090668431502318,0.16875602700096431
0.0033090668431502318,0.17454194792671165
0.0033917935142289872,0.17454194792671165
0.0033917935142289872,0.17743490838958534
0.003474520185307743,0.17743490838958534
0.003474520185307743,0.17839922854387658
0.0037227001985440105,0.17839922854387658
0.0037227001985440105,0.18418514946962392
0.0038054268696227664,0.18418514946962392
0.0038054268696227664,0.18514946962391515
0.0038881535407015223,0.18514946962391515
0.0038881535407015223,0.18900675024108005
0.003970880211780278,0.18900675024108005
0.003970880211780278,0.19286403085824494
0.004053606882859034,0.19286403085824494
0.004053606882859034,0.19382835101253615
0.0042190602250165455,0.19382835101253615
0.0042190602250165455,0.19864995178399228
0.004384513567174057,0.19864995178399228
0.004384513567174057,0.20057859209257473
0.004632693580410324,0.20057859209257473
0.004632693580410324,0.2063645130183221
0.00471542025148908,0.2063645130183221
0.00471542025148908,0.2073288331726133
0.004798146922567836,0.2073288331726133
0.004798146922567836,0.20925747348119575
0.004880873593646592,0.20925747348119575
0.004880873593646592,0.2111861137897782
0.005294506949040371,0.2111861137897782
0.005294506949040371,0.21215043394406943
0.0053772336201191265,0.21215043394406943
0.0053772336201191265,0.21600771456123433
0.0054599602911978825,0.21600771456123433
0.0054599602911978825,0.21697203471552556
0.005542686962276638,0.21697203471552556
0.005542686962276638,0.21793635486981677
0.005625413633355393,0.21793635486981677
0.005625413633355393,0.22082931533269046
0.005708140304434149,0.22082931533269046
0.005708140304434149,0.2266152362584378
0.005790866975512905,0.2266152362584378
0.005790866975512905,0.22757955641272903
0.006039046988749173,0.22757955641272903
0.006039046988749173,0.22950819672131148
0.006121773659827929,0.22950819672131148
0.006121773659827929,0.23336547733847637
0.006369953673064196,0.23336547733847637
0.006369953673064196,0.23529411764705882
0.006452680344142952,0.23529411764705882
0.006452680344142952,0.2381870781099325
0.006700860357379219,0.2381870781099325
0.006700860357379219,0.24011571841851495
0.0067835870284579745,0.24011571841851495
0.0067835870284579745,0.24108003857280616
0.00686631369953673,0.24108003857280616
0.00686631369953673,0.2420443587270974
0.007031767041694242,0.2420443587270974
0.007031767041694242,0.24300867888138863
0.007114493712772998,0.24300867888138863
0.007114493712772998,0.24397299903567984
0.00727994705493051,0.24397299903567984
0.00727994705493051,0.24686595949855353
0.007610853739245533,0.24686595949855353
0.007610853739245533,0.24783027965284474
0.007693580410324289,0.24783027965284474
0.007693580410324289,0.24879459980713597
0.0077763070814030446,0.24879459980713597
0.0077763070814030446,0.24975891996142718
0.0078590337524818,0.24975891996142718
0.0078590337524818,0.25168756027000966
0.008024487094639312,0.25168756027000966
0.008024487094639312,0.25458052073288334
0.008107213765718067,0.25458052073288334
0.008107213765718067,0.25650916104146576
0.00827266710787558,0.25650916104146576
0.00827266710787558,0.25747348119575697
0.008438120450033091,0.25747348119575697
0.008438120450033091,0.25940212150433944
0.008520847121111846,0.25940212150433944
0.008520847121111846,0.26229508196721313
0.008603573792190603,0.26229508196721313
0.008603573792190603,0.26325940212150434
0.008769027134348115,0.26325940212150434
0.008769027134348115,0.26422372227579555
0.00885175380542687,0.26422372227579555
0.00885175380542687,0.2651880424300868
0.009182660489741893,0.2651880424300868
0.009182660489741893,0.2700096432015429
0.009265387160820648,0.2700096432015429
0.009265387160820648,0.274831243972999
0.00943084050297816,0.274831243972999
0.00943084050297816,0.2777242044358727
0.009513567174056915,0.2777242044358727
0.009513567174056915,0.2786885245901639
0.009596293845135672,0.2786885245901639
0.009596293845135672,0.2796528447444552
0.009679020516214427,0.2796528447444552
0.009679020516214427,0.2806171648987464
0.009844473858371939,0.2806171648987464
0.009844473858371939,0.28254580520732886
0.01000992720052945,0.28254580520732886
0.01000992720052945,0.28351012536162007
0.010175380542686963,0.28351012536162007
0.010175380542686963,0.28736740597878496
0.010258107213765718,0.28736740597878496
0.010258107213765718,0.28833172613307617
0.010506287227001986,0.28833172613307617
0.010506287227001986,0.29122468659594986
0.010589013898080741,0.29122468659594986
0.010589013898080741,0.29797492767598843
0.010754467240238253,0.29797492767598843
0.010754467240238253,0.304725168756027
0.010837193911317008,0.304725168756027
0.010837193911317008,0.30665380906460943
0.010919920582395765,0.30665380906460943
0.010919920582395765,0.3085824493731919
0.011085373924553277,0.3085824493731919
0.011085373924553277,0.3095467695274831
0.011168100595632032,0.3095467695274831
0.011168100595632032,0.3114754098360656
0.011333553937789544,0.3114754098360656
0.011333553937789544,0.3124397299903568
0.01158173395102581,0.3124397299903568
0.01158173395102581,0.313404050144648
0.011829913964262077,0.313404050144648
0.011829913964262077,0.3153326904532305
0.012326273990734613,0.3153326904532305
0.012326273990734613,0.3162970106075217
0.012657180675049636,0.3162970106075217
0.012657180675049636,0.31822565091610416
0.012822634017207148,0.31822565091610416
0.012822634017207148,0.3191899710703954
0.013318994043679682,0.3191899710703954
0.013318994043679682,0.3201542912246866
0.013567174056915949,0.3201542912246866
0.013567174056915949,0.32497589199614274
0.013898080741230973,0.32497589199614274
0.013898080741230973,0.32594021215043395
0.01398080741230973,0.32594021215043395
0.01398080741230973,0.32690453230472516
0.014063534083388484,0.32690453230472516
0.014063534083388484,0.32786885245901637
0.01414626075446724,0.32786885245901637
0.01414626075446724,0.32883317261330763
0.014228987425545996,0.32883317261330763
0.014228987425545996,0.32979749276759884
0.014311714096624751,0.32979749276759884
0.014311714096624751,0.3317261330761813
0.01455989410986102,0.3317261330761813
0.01455989410986102,0.3326904532304725
0.014890800794176042,0.3326904532304725
0.014890800794176042,0.33461909353905495
0.014973527465254799,0.33461909353905495
0.014973527465254799,0.3413693346190935
0.015056254136333554,0.3413693346190935
0.015056254136333554,0.3423336547733848
0.015221707478491065,0.3423336547733848
0.015221707478491065,0.343297974927676
0.015387160820648577,0.343297974927676
0.015387160820648577,0.3442622950819672
0.0157180675049636,0.3442622950819672
0.0157180675049636,0.3452266152362584
0.015800794176042358,0.3452266152362584
0.015800794176042358,0.3461909353905497
0.01629715420251489,0.3461909353905497
0.01629715420251489,0.3471552555448409
0.0164626075446724,0.3471552555448409
0.0164626075446724,0.3490838958534233
0.01654533421575116,0.3490838958534233
0.01654533421575116,0.3500482160077146
0.016628060886829915,0.3500482160077146
0.016628060886829915,0.3510125361620058
0.01671078755790867,0.3510125361620058
0.01671078755790867,0.35390549662487947
0.016876240900066182,0.35390549662487947
0.016876240900066182,0.35679845708775315
0.01695896757114494,0.35679845708775315
0.01695896757114494,0.35776277724204436
0.01712442091330245,0.35776277724204436
0.01712442091330245,0.35872709739633557
0.01770350761085374,0.35872709739633557
0.01770350761085374,0.36065573770491804
0.017951687624090006,0.36065573770491804
0.017951687624090006,0.36162005785920925
0.018034414295168763,0.36162005785920925
0.018034414295168763,0.36258437801350046
0.01828259430840503,0.36258437801350046
0.01828259430840503,0.36451301832208294
0.018365320979483787,0.36451301832208294
0.018365320979483787,0.36644165863066536
0.01844804765056254,0.36644165863066536
0.01844804765056254,0.36837029893924783
0.018530774321641297,0.36837029893924783
0.018530774321641297,0.3702989392478303
0.018613500992720054,0.3702989392478303
0.018613500992720054,0.3722275795564127
0.019109861019192587,0.3722275795564127
0.019109861019192587,0.37319189971070393
0.019192587690271344,0.37319189971070393
0.019192587690271344,0.3741562198649952
0.0192753143613501,0.3741562198649952
0.0192753143613501,0.3751205400192864
0.019358041032428854,0.3751205400192864
0.019358041032428854,0.3837994214079074
0.01944076770350761,0.3837994214079074
0.01944076770350761,0.3866923818707811
0.019523494374586368,0.3866923818707811
0.019523494374586368,0.3876567020250723
0.01960622104566512,0.3876567020250723
0.01960622104566512,0.39151398264223725
0.019937127729980145,0.39151398264223725
0.019937127729980145,0.39247830279652846
0.02010258107213766,0.39247830279652846
0.02010258107213766,0.39344262295081966
0.02018530774321641,0.39344262295081966
0.02018530774321641,0.3944069431051109
0.020350761085373925,0.3944069431051109
0.020350761085373925,0.39537126325940214
0.020433487756452682,0.39537126325940214
0.020433487756452682,0.39633558341369335
0.02084712111184646,0.39633558341369335
0.02084712111184646,0.3982642237222758
0.020929847782925216,0.3982642237222758
0.020929847782925216,0.39922854387656703
0.021012574454003972,0.39922854387656703
0.021012574454003972,0.40115718418514945
0.021095301125082726,0.40115718418514945
0.021095301125082726,0.4030858244937319
0.02142620780939775,0.4030858244937319
0.02142620780939775,0.40501446480231434
0.021508934480476506,0.40501446480231434
0.021508934480476506,0.4059787849566056
0.021922567835870283,0.4059787849566056
0.021922567835870283,0.40790742526518803
0.02200529450694904,0.40790742526518803
0.02200529450694904,0.4088717454194793
0.022253474520185307,0.4088717454194793
0.022253474520185307,0.4098360655737705
0.022336201191264064,0.4098360655737705
0.022336201191264064,0.4117647058823529
0.023328921244209135,0.4117647058823529
0.023328921244209135,0.4127290260366442
0.023411647915287888,0.4127290260366442
0.023411647915287888,0.4136933461909354
0.023494374586366645,0.4136933461909354
0.023494374586366645,0.4146576663452266
0.02382528127068167,0.4146576663452266
0.02382528127068167,0.4156219864995178
0.024073461283917935,0.4156219864995178
0.024073461283917935,0.4165863066538091
0.024487094639311716,0.4165863066538091
0.024487094639311716,0.4185149469623915
0.02456982131039047,0.4185149469623915
0.02456982131039047,0.41947926711668276
0.02498345466578425,0.41947926711668276
0.02498345466578425,0.420443587270974
0.025066181336863006,0.420443587270974
0.025066181336863006,0.4214079074252652
0.02514890800794176,0.4214079074252652
0.02514890800794176,0.4223722275795564
0.025231634679020516,0.4223722275795564
0.025231634679020516,0.42430086788813887
0.025810721376571807,0.42430086788813887
0.025810721376571807,0.4252651880424301
0.02630708140304434,0.4252651880424301
0.02630708140304434,0.4262295081967213
0.026472534745201854,0.4262295081967213
0.026472534745201854,0.42719382835101255
0.026637988087359364,0.42719382835101255
0.026637988087359364,0.42815814850530376
0.02729980145598941,0.42815814850530376
0.02729980145598941,0.42912246865959497
0.027796161482461945,0.42912246865959497
0.027796161482461945,0.43008678881388623
0.028044341495698212,0.43008678881388623
0.028044341495698212,0.43105110896817744
0.02870615486432826,0.43105110896817744
0.02870615486432826,0.43201542912246865
0.028788881535407016,0.43201542912246865
0.028788881535407016,0.43297974927675986
0.02887160820648577,0.43297974927675986
0.02887160820648577,0.4339440694310511
0.029202514890800793,0.4339440694310511
0.029202514890800793,0.43587270973963355
0.02945069490403706,0.43587270973963355
0.02945069490403706,0.43683702989392476
0.02986432825943084,0.43683702989392476
0.02986432825943084,0.437801350048216
0.03002978160158835,0.437801350048216
0.03002978160158835,0.43876567020250723
0.030360688285903374,0.43876567020250723
0.030360688285903374,0.43972999035679844
0.03044341495698213,0.43972999035679844
0.03044341495698213,0.4406943105110897
0.030691594970218398,0.4406943105110897
0.030691594970218398,0.4416586306653809
0.03127068166776969,0.4416586306653809
0.03127068166776969,0.4426229508196721
0.03135340833884844,0.4426229508196721
0.03135340833884844,0.4445515911282546
0.031518861681005955,0.4445515911282546
0.031518861681005955,0.446480231436837
0.03184976836532098,0.446480231436837
0.03184976836532098,0.4474445515911283
0.031932495036399736,0.4474445515911283
0.031932495036399736,0.4484088717454195
0.032180675049636,0.4484088717454195
0.032180675049636,0.4503375120540019
0.03300794176042356,0.4503375120540019
0.03300794176042356,0.4513018322082932
0.03358702845797485,0.4513018322082932
0.03358702845797485,0.4522661523625844
0.034083388484447384,0.4522661523625844
0.034083388484447384,0.4532304725168756
0.03466247518199868,0.4532304725168756
0.03466247518199868,0.4541947926711668
0.03474520185307743,0.4541947926711668
0.03474520185307743,0.45515911282545807
0.034910655195234945,0.45515911282545807
0.034910655195234945,0.4561234329797493
0.03507610853739246,0.4561234329797493
0.03507610853739246,0.45805207328833175
0.03515883520847121,0.45805207328833175
0.03515883520847121,0.45998071359691417
0.03540701522170748,0.45998071359691417
0.03540701522170748,0.4609450337512054
0.035655195234943746,0.4609450337512054
0.035655195234943746,0.46287367405978785
0.03582064857710126,0.46287367405978785
0.03582064857710126,0.46383799421407906
0.03590337524818001,0.46383799421407906
0.03590337524818001,0.4648023143683703
0.03623428193249504,0.4648023143683703
0.03623428193249504,0.46576663452266154
0.03631700860357379,0.46576663452266154
0.03631700860357379,0.46673095467695275
0.036482461945731307,0.46673095467695275
0.036482461945731307,0.46769527483124396
0.03656518861681006,0.46769527483124396
0.03656518861681006,0.4686595949855352
0.03664791528788881,0.4686595949855352
0.03664791528788881,0.46962391513982643
0.03681336863004633,0.46962391513982643
0.03681336863004633,0.47155255544840885
0.03697882197220384,0.47155255544840885
0.03697882197220384,0.4725168756027001
0.03722700198544011,0.4725168756027001
0.03722700198544011,0.4734811957569913
0.03739245532759762,0.4734811957569913
0.03739245532759762,0.47444551591128253
0.037475181998676374,0.47444551591128253
0.037475181998676374,0.4802314368370299
0.037806088682991394,0.4802314368370299
0.037806088682991394,0.4821600771456123
0.038219722038385175,0.4821600771456123
0.038219722038385175,0.4840887174541948
0.03838517538054269,0.4840887174541948
0.03838517538054269,0.485053037608486
0.038633355393778955,0.485053037608486
0.038633355393778955,0.48601735776277727
0.038964262078093975,0.48601735776277727
0.038964262078093975,0.4869816779170685
0.039295168762409,0.4869816779170685
0.039295168762409,0.4879459980713597
0.03970880211780278,0.4879459980713597
0.03970880211780278,0.4889103182256509
0.03987425545996029,0.4889103182256509
0.03987425545996029,0.48987463837994216
0.04020516214427532,0.48987463837994216
0.04020516214427532,0.49083895853423337
0.04028788881535407,0.49083895853423337
0.04028788881535407,0.4918032786885246
