TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
3570,3308,3088,416,0.5190462343704565,0.8956347215253387,0.6572164948453608,0.6892182363098864,WRI (p_informal),0.1,10382
3322,2722,3674,664,0.5496360026472534,0.8334169593577522,0.6624127617148554,0.7039192364018279,WRI (p_informal),0.2,10382
3097,2343,4053,889,0.5693014705882353,0.7769693928750627,0.6571186081052409,0.7053233455932537,WRI (p_informal),0.3,10382
3647,3478,2918,339,0.511859649122807,0.9149523331660813,0.6564665646656467,0.6855874861577749,WRI (m_informal),0.1,10382
2744,1879,4517,1242,0.5935539692840147,0.6884094330155545,0.637472412591474,0.6973160360825115,WRI (m_informal),0.2,10382
1726,981,5415,2260,0.6376062061322497,0.4330155544405419,0.5157627371881071,0.639819221873179,WRI (m_informal),0.3,10382
