ID_HDC_G0,UC_NM_MN,UC_NM_LST,CTR_MN_NM,REG1_GHSL,REG2_GHSL,ID_SEG,POP_SEG,AREAHA_SEG,ROAD_SEG,PAR_N_SEG,PARU_N_SEG,PARU_P_SEG,PARU_A_SEG,PAR_CV_SEG,PAR_A_U,B_AREA_SEG,B_AVG_SEG,B_CV_SEG,POP25_U,SIZE_U,i5_par_area,i5_par_area_rel_U,i5_ref_U,i5_par_area_rel_P,i5_ref_P,i5_par_area_rel_C,i5_ref_C,i9_roads_par,i9_roads_par_rel_U,i9_ref_U,i9_roads_par_rel_P,i9_ref_P,i9_roads_par_rel_C,i9_ref_C,SES_3CAT_U,SES_2CAT_U,SES_3CAT_P,SES_2CAT_P,SES_3CAT_C,SES_2CAT_C,i1_pop_area,i2_pop_par,i3_pop_paru,i4_pop_roads,i6_paru_area,i7_roads_area,i8_paru_par,i10_roads_paru,slum_fraction,slum_label,slum_label1
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,0,474.975576506,0.852092,486.7287411822414,30.0,7.0,0.233333333333333,229.74953896663789,0.466,474.37827603692745,3712.3,123.7,0.8614,63578.801267104,1,284.03066666666666,0.436,0.712,0.541,0.676,0.448,0.566,16.22429137274138,0.429,0.4685,0.449,0.51,0.344,0.412,2.0,1.0,2.0,1.0,2.0,1.0,557.4228798134474,15.832519216866666,67.85365378657143,0.9758527416160108,1217.2742857142855,571.2161846164985,0.2333333333333333,69.53267731174877,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,1,1708.8025383,4.11486,1755.6343079901462,135.0,42.0,0.311111111111111,209.7287087309753,0.5671,474.37827603692745,17526.0,129.8,1.063,63578.801267104,1,304.80444444444447,0.482,0.712,0.553,0.676,0.457,0.566,13.004698577704788,0.358,0.4685,0.394,0.51,0.316,0.412,2.0,1.0,2.0,1.0,2.0,1.0,415.2759846750557,12.65779658,40.68577472142857,0.9733248721120292,979.7285714285714,426.65711785823726,0.3111111111111111,41.80081685690824,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,2,401.314924231,0.752173,488.6961978843447,31.0,8.0,0.258064516129032,143.82974167495834,0.3704,474.37827603692745,3005.6,97.0,1.0373,63578.801267104,1,242.6364516129032,0.0,0.712,0.51,0.676,0.428,0.566,15.764393480140152,0.42,0.4685,0.442,0.51,0.34,0.412,2.0,1.0,2.0,1.0,2.0,1.0,533.5407203276375,12.945642717129031,50.164365528875,0.8211951023322174,940.21625,649.7124968382868,0.2580645161290322,61.08702473554309,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,3,4878.13572809,47.3057,3936.530509581816,508.0,364.0,0.716535433070866,259.9749494574861,3.054,474.37827603692745,55963.3,110.2,1.4223,63578.801267104,1,931.214566929134,0.76,0.712,0.709,0.676,0.573,0.566,7.749075806263417,0.09,0.4685,0.239,0.51,0.249,0.412,1.0,0.0,1.0,0.0,1.0,0.0,103.11940692326718,9.602629386003937,13.401471780467034,1.2391967282398155,1299.607142857143,83.21471851345221,0.7165354330708661,10.8146442570929,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,4,634.227053626,2.19206,1059.0005307239817,42.0,9.0,0.214285714285714,346.10888921139536,0.4749,474.37827603692745,8167.3,194.5,1.2295,63578.801267104,1,521.9190476190477,0.655,0.712,0.635,0.676,0.516,0.566,25.21429835057099,0.547,0.4685,0.547,0.51,0.4,0.412,1.0,0.0,1.0,0.0,2.0,1.0,289.32923990492964,15.100644133952382,70.46967262511112,0.5988921017748812,2435.6222222222223,483.1074563305665,0.2142857142857142,117.66672563599796,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,5,3432.80016008,15.9192,3472.462890898897,288.0,154.0,0.534722222222222,331.8195253618354,0.8578,474.37827603692745,42230.4,146.6,1.5199,63578.801267104,1,552.75,0.668,0.712,0.643,0.676,0.522,0.566,12.05716281562117,0.33,0.4685,0.374,0.51,0.306,0.412,2.0,1.0,2.0,1.0,2.0,1.0,215.6389868887884,11.919445000277776,22.29091013038961,0.988577925217617,1033.7142857142858,218.13048965393344,0.5347222222222222,22.54846033051232,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,6,607.531687996,1.58151,727.1120571448561,32.0,7.0,0.21875,388.3666961973419,0.6594,474.37827603692745,7295.5,228.0,1.5926,63578.801267104,1,494.221875,0.643,0.712,0.627,0.676,0.51,0.566,22.722251785776752,0.521,0.4685,0.525,0.51,0.387,0.412,1.0,0.0,1.0,0.0,2.0,1.0,384.1465991337392,18.985365249875,86.79024114228571,0.8355406598284022,2259.3,459.7581154370545,0.21875,103.87315102069373,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,7,980.676561737,2.1973,1013.4003644255732,34.0,6.0,0.176470588235294,572.8292688796105,1.1134,474.37827603692745,9745.8,286.6,2.326,63578.801267104,1,646.2647058823528,0.698,0.712,0.663,0.676,0.538,0.566,29.80589307134039,0.587,0.4685,0.582,0.51,0.421,0.412,1.0,0.0,1.0,0.0,1.0,0.0,446.3098173836072,28.843428286382355,163.44609362283333,0.9677089096892896,3662.166666666666,461.2025505964472,0.1764705882352941,168.90006073759554,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,8,1009.58667089,2.11022,926.5237462729028,51.0,14.0,0.274509803921569,324.28135074446243,0.3195,474.37827603692745,10089.9,197.8,0.7061,63578.801267104,1,413.7686274509804,0.599,0.712,0.602,0.676,0.492,0.566,18.16713227986084,0.462,0.4685,0.475,0.51,0.359,0.412,2.0,1.0,2.0,1.0,2.0,1.0,478.4272118025609,19.79581707627451,72.113333635,1.0896500763755184,1507.3,439.0650009349276,0.2745098039215686,66.18026759092163,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,9,4418.73210474,24.6335,4666.616382442614,245.0,72.0,0.293877551020408,354.5994997536395,1.6674,474.37827603692745,75266.3,307.2,6.3606,63578.801267104,1,1005.4489795918367,0.772,0.712,0.718,0.676,0.58,0.566,19.04741380588822,0.475,0.4685,0.486,0.51,0.365,0.412,0.0,0.0,1.0,0.0,1.0,0.0,179.37898003694156,18.035641243836736,61.3712792325,0.9468813681289,3421.319444444445,189.4418731582038,0.2938775510204082,64.81411642281408,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,10,1259.57618182,13.3695,1473.1273243437745,86.0,54.0,0.627906976744186,707.0518778922604,1.0748,474.37827603692745,8098.6,94.2,2.4857,63578.801267104,1,1554.593023255814,0.835,0.712,0.769,0.676,0.62,0.566,17.129387492369467,0.445,0.4685,0.461,0.51,0.351,0.412,1.0,0.0,1.0,0.0,1.0,0.0,94.21266179139086,14.646234672325583,23.32548484851852,0.8550355159429931,2475.833333333333,110.18567069402556,0.627906976744186,27.280135635995823,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,11,403.598179576,0.784783,370.7149496153897,19.0,8.0,0.421052631578947,221.36404675917268,0.7641,474.37827603692745,3657.5,192.5,1.1993,63578.801267104,1,413.0436842105263,0.598,0.712,0.602,0.676,0.491,0.566,19.51131313765209,0.481,0.4685,0.491,0.51,0.368,0.412,1.0,0.0,2.0,1.0,2.0,1.0,514.2799723949169,21.24200945136842,50.449772447,1.0887021955675813,980.97875,472.3789246395369,0.4210526315789473,46.33936870192371,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,12,591.146977302,1.17849,551.2343538736268,28.0,10.0,0.357142857142857,316.6457968477779,0.4568,474.37827603692745,5553.0,198.3,1.1797,63578.801267104,1,420.8892857142857,0.603,0.712,0.604,0.676,0.494,0.566,19.686941209772385,0.484,0.4685,0.493,0.51,0.369,0.412,1.0,0.0,2.0,1.0,2.0,1.0,501.6139104294478,21.1123920465,59.1146977302,1.0724059071208094,1178.49,467.7463142441826,0.3571428571428571,55.12343538736268,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,13,632.396247845,1.3703,680.0993811243547,34.0,9.0,0.264705882352941,331.841538243328,0.5583,474.37827603692745,8592.8,252.7,1.1981,63578.801267104,1,403.0294117647059,0.591,0.712,0.598,0.676,0.489,0.566,20.002922974245728,0.488,0.4685,0.497,0.51,0.371,0.412,1.0,0.0,2.0,1.0,2.0,1.0,461.50204177552354,18.5998896425,70.26624976055555,0.9298585844902684,1522.5555555555557,496.31422398332825,0.2647058823529412,75.56659790270608,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,14,865.700362587,3.69446,1033.749915021605,11.0,1.0,0.090909090909091,539.3460050518648,0.6262,474.37827603692745,4753.7,432.2,1.2228,63578.801267104,1,3358.6,0.936,0.712,0.855,0.676,0.688,0.566,93.97726500196408,0.83,0.4685,0.806,0.51,0.566,0.412,0.0,0.0,0.0,0.0,0.0,0.0,234.3239235468783,78.70003296245454,865.700362587,0.8374369371231408,36944.6,279.8108289226585,0.0909090909090909,1033.749915021605,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,15,1642.31678348,3.86547,1381.1161809793991,88.0,35.0,0.397727272727273,282.6057727009636,0.6828,474.37827603692745,18132.3,206.0,1.6161,63578.801267104,1,439.25795454545454,0.615,0.712,0.611,0.676,0.498,0.566,15.69450205658408,0.419,0.4685,0.441,0.51,0.34,0.412,2.0,1.0,2.0,1.0,2.0,1.0,424.8685886787376,18.662690721363635,46.92333667085714,1.1891228312996622,1104.42,357.29579610743303,0.3977272727272727,39.46046231369712,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,16,1049.83267027,2.5133,940.5917898896348,33.0,6.0,0.181818181818182,433.61543509646106,0.4761,474.37827603692745,11326.2,343.2,0.9738,63578.801267104,1,761.6060606060606,0.727,0.712,0.684,0.676,0.554,0.566,28.50278151180712,0.577,0.4685,0.573,0.51,0.416,0.412,0.0,0.0,0.0,0.0,1.0,0.0,417.7108464051248,31.813111220303032,174.97211171166668,1.1161405846346832,4188.833333333333,374.24572867928015,0.1818181818181818,156.76529831493914,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,17,4198.66804459,61.4882,5816.107352932857,342.0,179.0,0.523391812865497,476.7663535519968,1.7359,474.37827603692745,66916.2,195.7,4.3173,63578.801267104,1,1797.9005847953215,0.855,0.712,0.786,0.676,0.633,0.566,17.00616185068087,0.443,0.4685,0.46,0.51,0.35,0.412,1.0,0.0,1.0,0.0,1.0,0.0,68.28412678513926,12.276807147923977,23.45624605916201,0.721903463916078,3435.094972067039,94.58900005095056,0.5233918128654971,32.49221984878691,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,18,2152.09621546,27.6665,2846.430616964215,332.0,216.0,0.650602409638554,304.6680021952451,1.6597,474.37827603692745,41905.2,126.2,1.8753,63578.801267104,1,833.328313253012,0.742,0.712,0.696,0.676,0.562,0.566,8.573586195675347,0.166,0.4685,0.274,0.51,0.262,0.412,1.0,0.0,1.0,0.0,2.0,1.0,77.7870787942096,6.482217516445783,9.963408404907408,0.7560683905779728,1280.8564814814815,102.88365412915311,0.6506024096385542,13.177919522982476,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,19,1550.20090558,4.07783,1165.3664145533537,72.0,26.0,0.361111111111111,377.5278797346204,0.7496,474.37827603692745,14077.7,195.5,1.2617,63578.801267104,1,566.3652777777777,0.673,0.712,0.646,0.676,0.524,0.566,16.185644646574357,0.428,0.4685,0.448,0.51,0.344,0.412,2.0,1.0,2.0,1.0,2.0,1.0,380.1533917745468,21.530568133055557,59.62311175307692,1.330226172833495,1568.3961538461538,285.7810194523445,0.3611111111111111,44.82178517512899,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,20,926.629547167,2.41291,922.1253666054928,32.0,7.0,0.21875,429.397173730473,0.5501,474.37827603692745,12536.7,391.8,1.4629,63578.801267104,1,754.0343750000001,0.726,0.712,0.683,0.676,0.553,0.566,28.81641770642165,0.579,0.4685,0.575,0.51,0.417,0.412,0.0,0.0,0.0,0.0,1.0,0.0,384.0298839024249,28.95717334896875,132.37564959528572,1.004884564208539,3447.014285714286,382.1631832954784,0.21875,131.7321952293561,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,21,424.086420275,1.13244,450.70943668517975,2.0,0.0,0.0,0.0,0.3819,474.37827603692745,7549.5,3774.8,0.9768,63578.801267104,1,5662.2,1.0,0.712,0.912,0.676,0.733,0.566,225.35471834258988,1.0,0.4685,0.967,0.51,0.675,0.412,0.0,0.0,0.0,0.0,0.0,0.0,374.48908575730286,212.0432101375,0.0,0.9409308653353626,0.0,397.9985135505456,0.0,0.0,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,22,787.128855306,2.03239,904.9940500144146,25.0,1.0,0.04,595.1701422691258,0.5728,474.37827603692745,7790.6,311.6,1.1469,63578.801267104,1,812.9559999999999,0.738,0.712,0.692,0.676,0.56,0.566,36.19976200057658,0.631,0.4685,0.622,0.51,0.446,0.412,0.0,0.0,0.0,0.0,1.0,0.0,387.2922299883389,31.48515421224,787.128855306,0.8697613595287866,20323.9,445.2856243213235,0.04,904.9940500144146,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,23,845.001244421,2.11485,942.4258576441564,24.0,4.0,0.166666666666667,533.352935060233,0.5341,474.37827603692745,11136.0,464.0,1.5923,63578.801267104,1,881.1875000000001,0.751,0.712,0.702,0.676,0.568,0.566,39.26774406850651,0.65,0.4685,0.638,0.51,0.456,0.412,0.0,0.0,0.0,0.0,0.0,0.0,399.5561124528927,35.20838518420833,211.25031110525,0.8966235779367354,5287.125,445.6230265239409,0.1666666666666666,235.6064644110391,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,24,932.765519851,4.0145,1058.0150049216477,72.0,29.0,0.402777777777778,417.6869728219468,0.851,474.37827603692745,16242.6,225.6,2.5024,63578.801267104,1,557.5694444444445,0.669,0.712,0.644,0.676,0.523,0.566,14.694652846133996,0.399,0.4685,0.425,0.51,0.331,0.412,2.0,1.0,2.0,1.0,2.0,1.0,232.34911442296675,12.955076664597222,32.16432827072414,0.881618422718,1384.3103448275865,263.548388322742,0.4027777777777778,36.48327603178095,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,25,879.02759708,2.26741,893.2054680416771,40.0,11.0,0.275,404.3393677595335,0.4148,474.37827603692745,10825.6,270.6,0.9724,63578.801267104,1,566.8525,0.673,0.712,0.646,0.676,0.525,0.566,22.33013670104193,0.517,0.4685,0.521,0.51,0.385,0.412,1.0,0.0,1.0,0.0,2.0,1.0,387.67915687061446,21.975689927,79.91159973454545,0.9841269769734374,2061.281818181818,393.932049361023,0.275,81.20049709469792,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,26,1034.93713157,7.36202,1036.796155498465,44.0,27.0,0.613636363636364,1010.7833706737084,1.2711,474.37827603692745,5790.6,131.6,1.7095,63578.801267104,1,1673.1863636363637,0.845,0.712,0.778,0.676,0.626,0.566,23.563548988601475,0.53,0.4685,0.533,0.51,0.392,0.412,0.0,0.0,0.0,0.0,1.0,0.0,140.5778755789851,23.52129844477273,38.33100487296296,0.9982069532968404,2726.674074074074,140.83039104735724,0.6136363636363636,38.39985761105426,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,27,1256.97629272,3.4777,987.7533516053164,39.0,7.0,0.179487179487179,733.698335940479,0.5541,474.37827603692745,12265.7,314.5,1.0078,63578.801267104,1,891.7179487179487,0.753,0.712,0.704,0.676,0.569,0.566,25.32700901552093,0.548,0.4685,0.548,0.51,0.401,0.412,0.0,0.0,0.0,0.0,1.0,0.0,361.4389661902982,32.23016135179487,179.56804181714284,1.2725608986060508,4968.142857142857,284.02488759965394,0.1794871794871795,141.10762165790234,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,28,584.123934208,1.71393,659.3745649931274,37.0,12.0,0.324324324324324,276.6358292332434,0.5219,474.37827603692745,8269.2,223.5,1.3803,63578.801267104,1,463.2243243243244,0.628,0.712,0.618,0.676,0.504,0.566,17.82093418900344,0.456,0.4685,0.471,0.51,0.356,0.412,2.0,1.0,2.0,1.0,2.0,1.0,340.80967962985653,15.787133356972976,48.67699451733333,0.8858757453194882,1428.275,384.71499127334687,0.3243243243243243,54.947880416093945,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,29,866.959849358,2.21552,929.3239228348164,37.0,14.0,0.378378378378378,361.8447165339076,1.1941,474.37827603692745,8302.1,224.4,1.8033,63578.801267104,1,598.7891891891892,0.684,0.712,0.653,0.676,0.53,0.566,25.11686277931937,0.546,0.4685,0.546,0.51,0.4,0.412,1.0,0.0,1.0,0.0,2.0,1.0,391.3121295939554,23.431347279945943,61.92570352557143,0.9328930721092592,1582.5142857142855,419.46085922709625,0.3783783783783784,66.38028020248689,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,30,3325.70941581,108.374,6096.105476732495,492.0,340.0,0.691056910569106,415.6768484011917,5.1019,474.37827603692745,58208.6,118.3,1.1496,63578.801267104,1,2202.723577235772,0.882,0.712,0.809,0.676,0.651,0.566,12.390458286041657,0.341,0.4685,0.382,0.51,0.31,0.412,1.0,0.0,1.0,0.0,1.0,0.0,30.68733659189473,6.759571983353658,9.781498281794118,0.5455465671490606,3187.470588235294,56.2506272420737,0.6910569105691057,17.92972199038969,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,31,754.257393511,2.29595,782.8306173997811,41.0,18.0,0.439024390243902,354.2797043223693,0.5121,474.37827603692745,11310.8,275.9,1.7784,63578.801267104,1,559.9878048780488,0.67,0.712,0.644,0.676,0.523,0.566,19.09342969267759,0.475,0.4685,0.486,0.51,0.365,0.412,1.0,0.0,2.0,1.0,2.0,1.0,328.51647183562363,18.39652179295122,41.90318852838889,0.9635001196252534,1275.5277777777778,340.9615267753136,0.4390243902439024,43.49058985554339,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,32,871.488190781,3.55615,796.7071436259362,24.0,11.0,0.458333333333333,938.6904835272212,0.6615,474.37827603692745,8457.6,352.4,3.0847,63578.801267104,1,1481.7291666666667,0.828,0.712,0.764,0.676,0.615,0.566,33.196130984414005,0.612,0.4685,0.604,0.51,0.435,0.412,0.0,0.0,0.0,0.0,0.0,0.0,245.0650818387863,36.31200794920833,79.2261991619091,1.093862654242968,3232.8636363636365,224.0364280544792,0.4583333333333333,72.42792214781238,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,33,1116.87677598,3.1139,1361.5758946107476,66.0,14.0,0.212121212121212,363.3789972775511,0.4382,474.37827603692745,14512.4,219.9,1.0732,63578.801267104,1,471.8030303030303,0.633,0.712,0.621,0.676,0.506,0.566,20.629937797132538,0.496,0.4685,0.504,0.51,0.375,0.412,1.0,0.0,2.0,1.0,2.0,1.0,358.6745804232634,16.922375393636365,79.77691257000001,0.8202824245058311,2224.214285714286,437.2574246477881,0.2121212121212121,97.25542104362482,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,34,1238.16769358,3.29153,1072.5131179275284,107.0,57.0,0.532710280373832,184.0834751293249,0.6191,474.37827603692745,16350.4,152.8,1.5274,63578.801267104,1,307.6196261682243,0.487,0.712,0.555,0.676,0.458,0.566,10.023487083434844,0.253,0.4685,0.323,0.51,0.282,0.412,2.0,1.0,2.0,1.0,2.0,1.0,376.1678288151711,11.571660687663552,21.72224023824561,1.1544545916348086,577.4614035087718,325.84029856253125,0.5327102803738317,18.81601961276365,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,35,1311.49981832,3.3125,1073.4585627591573,40.0,8.0,0.2,343.7081642719669,0.8732,474.37827603692745,16816.4,420.4,2.5618,63578.801267104,1,828.125,0.741,0.712,0.695,0.676,0.562,0.566,26.83646406897893,0.562,0.4685,0.56,0.51,0.408,0.412,0.0,0.0,0.0,0.0,2.0,1.0,395.9244734550944,32.787495458,163.93747729,1.2217516947733826,4140.625,324.0629623423871,0.2,134.18232034489466,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,36,2517.77288975,88.6718,5444.833092528899,369.0,221.0,0.598915989159892,881.7728889336702,2.214,474.37827603692745,51819.3,140.4,1.8175,63578.801267104,1,2403.029810298104,0.893,0.712,0.818,0.676,0.659,0.566,14.75564523720569,0.4,0.4685,0.426,0.51,0.332,0.412,1.0,0.0,1.0,0.0,1.0,0.0,28.39429096680117,6.823232763550136,11.392637510180997,0.4624150725951085,4012.298642533937,61.404337033069126,0.5989159891598916,24.63725381234796,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,37,2865.66237784,88.2014,3652.738083323315,513.0,406.0,0.791423001949318,984.5079638297038,1.213,474.37827603692745,87961.7,171.5,1.907,63578.801267104,1,1719.3255360623782,0.849,0.712,0.781,0.676,0.629,0.566,7.120347140981121,0.0,0.4685,0.206,0.51,0.237,0.412,1.0,0.0,1.0,0.0,1.0,0.0,32.489987436027086,5.586086506510721,7.058281718817733,0.7845244615055394,2172.4482758620693,41.41360662442223,0.7914230019493177,8.996891830845604,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,38,3093.68483366,15.1626,4200.68936844867,380.0,168.0,0.442105263157895,238.9710893473549,0.6526,474.37827603692745,55807.8,146.9,1.4266,63578.801267104,1,399.0157894736842,0.588,0.712,0.596,0.676,0.488,0.566,11.05444570644387,0.296,0.4685,0.351,0.51,0.295,0.412,2.0,1.0,2.0,1.0,2.0,1.0,204.03392779998157,8.141275878052632,18.414790676547614,0.7364707461819556,902.5357142857144,277.0428137950398,0.4421052631578947,25.00410338362304,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,39,1274.42229761,16.5169,1440.027205141896,89.0,71.0,0.797752808988764,761.0978858287816,2.0424,474.37827603692745,12719.4,142.9,2.173,63578.801267104,1,1855.8314606741567,0.859,0.712,0.79,0.676,0.636,0.566,16.180080956650517,0.428,0.4685,0.448,0.51,0.344,0.412,1.0,0.0,1.0,0.0,1.0,0.0,77.15868580726408,14.319351658539324,17.949609825492956,0.8849987646479375,2326.323943661972,87.18507741415738,0.797752808988764,20.28207331185769,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,40,1580.65159843,36.8219,4062.4460079767673,332.0,172.0,0.518072289156627,557.1732790654476,1.871,474.37827603692745,49872.2,150.2,1.7678,63578.801267104,1,1109.0933734939758,0.787,0.712,0.73,0.676,0.589,0.566,12.236283156556528,0.336,0.4685,0.378,0.51,0.308,0.412,1.0,0.0,1.0,0.0,1.0,0.0,42.92694289077967,4.760998790451807,9.189834874593023,0.3890886415047315,2140.808139534884,110.32689806818136,0.5180722891566265,23.61887213939981,,,
562.0,Caldas,Caldas,Colombia,Latin America and the Caribbean,South America,41,2198.65601517,174.496,8097.05812779163,740.0,483.0,0.652702702702703,615.4675103632327,2.7864,474.37827603692745,94783.3,128.1,1.7429,63578.801267104,1,2358.054054054054,0.891,0.712,0.816,0.676,0.657,0.566,10.941970442961662,0.292,0.4685,0.348,0.51,0.294,0.412,1.0,0.0,1.0,0.0,1.0,0.0,12.60003676399459,2.971156777256757,4.552082847142858,0.2715376350854548,3612.753623188406,46.40254291096432,0.6527027027027027,16.76409550267418,0.0,0.0,0
561.0,Medellín,Medellín,Colombia,Latin America and the Caribbean,South America,0,811.683276646,16.9955,2429.2286817263125,194.0,118.0,0.608247422680412,644.7305540422685,0.8779,365.7623822812973,37034.5,190.9,2.0397,3199135.315961638,3,876.0567010309278,0.565,0.557,0.567,0.57,0.567,0.566,12.521797328486146,0.301,0.39,0.311,0.418,0.311,0.412,1.0,0.0,2.0,1.0,1.0,0.0,47.75871711017622,4.183934415701031,6.8786718359830505,0.334132098287751,1440.2966101694915,142.93364018277265,0.6082474226804123,20.586683743443327,0.0,0.0,0
561.0,Medellín,Medellín,Colombia,Latin America and the Caribbean,South America,1,2296.83186391,38.6677,3602.502299579142,488.0,362.0,0.741803278688525,256.0073722522069,3.3534,365.7623822812973,76875.9,157.5,3.1724,3199135.315961638,3,792.3709016393443,0.555,0.557,0.557,0.57,0.557,0.566,7.382176843399881,0.225,0.39,0.242,0.418,0.242,0.412,2.0,1.0,2.0,1.0,2.0,1.0,59.39923667324407,4.706622671946721,6.344839403066298,0.6375656898757079,1068.168508287293,93.16567314785055,0.7418032786885246,9.951663810992104,0.0,0.0,0
561.0,Medellín,Medellín,Colombia,Latin America and the Caribbean,South America,2,1214.56223743,18.5183,3206.77072183414,299.0,158.0,0.528428093645485,298.76730933491604,1.2193,365.7623822812973,44931.4,150.3,2.6286,3199135.315961638,3,619.3411371237459,0.53,0.557,0.533,0.57,0.533,0.566,10.724985691752975,0.28,0.39,0.291,0.418,0.291,0.412,2.0,1.0,2.0,1.0,2.0,1.0,65.58713474941005,4.062081061638796,7.687102768544304,0.3787493222263551,1172.0443037974685,173.1676623574594,0.5284280936454849,20.296017226798355,0.0,0.0,0
561.0,Medellín,Medellín,Colombia,Latin America and the Caribbean,South America,3,804.135082098,40.6119,2929.8041033879726,284.0,186.0,0.654929577464789,701.2747729193385,2.2224,365.7623822812973,48022.3,169.1,2.233,3199135.315961638,3,1429.9964788732395,0.611,0.557,0.612,0.57,0.612,0.566,10.316211631647793,0.274,0.39,0.286,0.418,0.286,0.412,1.0,0.0,1.0,0.0,1.0,0.0,19.800479221558213,2.8314615566830987,4.323306893,0.2744671840578395,2183.435483870968,72.14151771741713,0.6549295774647887,15.751634964451464,0.0,0.0,0
561.0,Medellín,Medellín,Colombia,Latin America and the Caribbean,South America,4,1067.49494938,46.6268,3702.3255774537824,241.0,130.0,0.539419087136929,1358.007495449693,1.4473,365.7623822812973,76507.1,317.5,3.2075,3199135.315961638,3,1934.7219917012449,0.639,0.557,0.639,0.57,0.639,0.566,15.362346794414036,0.329,0.39,0.337,0.418,0.337,0.412,1.0,0.0,1.0,0.0,1.0,0.0,22.894450174148773,4.429439623983402,8.211499610615384,0.2883309225641234,3586.6769230769232,79.40338126257393,0.5394190871369294,28.479427518875248,0.0,0.0,0
561.0,Medellín,Medellín,Colombia,Latin America and the Caribbean,South America,5,2195.81898495,43.6575,4461.040100236781,355.0,209.0,0.588732394366197,668.0844127420604,1.3158,365.7623822812973,103767.8,292.3,3.6758,3199135.315961638,3,1229.7887323943662,0.597,0.557,0.599,0.57,0.599,0.566,12.56631014151206,0.302,0.39,0.311,0.418,0.311,0.412,1.0,0.0,1.0,0.0,1.0,0.0,50.29648937639581,6.1854055914084505,10.50631093277512,0.4922213061553631,2088.875598086124,102.18267423092897,0.5887323943661972,21.34468947481713,0.0,0.0,0
561.0,Medellín,Medellín,Colombia,Latin America and the Caribbean,South America,6,1714.29661831,43.573,4224.616894247631,120.0,59.0,0.491666666666667,2219.252196890197,0.9514,365.7623822812973,93902.3,782.5,2.5377,3199135.315961638,3,3631.083333333333,0.694,0.557,0.695,0.57,0.695,0.566,35.20514078539692,0.439,0.39,0.442,0.418,0.442,0.412,0.0,0.0,0.0,0.0,0.0,0.0,39.34309362013173,14.285805152583333,29.05587488661017,0.4057874740415491,7385.254237288135,96.9549237887598,0.4916666666666666,71.60367617368865,0.0,0.0,0
