TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
0,19,1126,0,0.0,0.0,0.0,0.49170305676855897,WRI (p_informal),0.1,1145
0,4,1141,0,0.0,0.0,0.0,0.4982532751091703,WRI (p_informal),0.2,1145
0,1,1144,0,0.0,0.0,0.0,0.4995633187772926,WRI (p_informal),0.3,1145
0,25,1120,0,0.0,0.0,0.0,0.4890829694323144,WRI (m_informal),0.1,1145
0,0,1145,0,0.0,0.0,0.0,0.5,WRI (m_informal),0.2,1145
0,0,1145,0,0.0,0.0,0.0,0.5,WRI (m_informal),0.3,1145
