TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
98,2582,5811,35,0.03656716417910448,0.7368421052631579,0.06967650195520797,0.7146023942257645,WRI (p_informal),0.1,8526
90,1685,6708,43,0.05070422535211268,0.6766917293233082,0.09433962264150943,0.7379645945556134,WRI (p_informal),0.2,8526
74,1190,7203,59,0.058544303797468354,0.556390977443609,0.10594130279169649,0.7073030783798528,WRI (p_informal),0.3,8526
103,2887,5506,30,0.03444816053511706,0.7744360902255639,0.06596221581812362,0.7152294832159631,WRI (m_informal),0.1,8526
46,709,7684,87,0.060927152317880796,0.3458646616541353,0.10360360360360361,0.630694751892241,WRI (m_informal),0.2,8526
7,85,8308,126,0.07608695652173914,0.05263157894736842,0.06222222222222222,0.5212520458778305,WRI (m_informal),0.3,8526
