TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
4616,3432,721,337,0.5735586481113321,0.9319604280234202,0.7100992231366818,0.5527849334916042,WRI (p_informal),0.1,9106
4479,3086,1067,474,0.5920687376074025,0.9043004239854634,0.7156095222879055,0.5806115652313544,WRI (p_informal),0.2,9106
4317,2778,1375,636,0.6084566596194503,0.8715929739551787,0.7166334661354582,0.6013394679551959,WRI (p_informal),0.3,9106
4837,3473,680,116,0.5820697954271962,0.9765798505955986,0.7293975721933198,0.5701584540721792,WRI (m_informal),0.1,9106
4279,2422,1731,674,0.6385614087449635,0.8639208560468403,0.7343401407242149,0.6403639917123197,WRI (m_informal),0.2,9106
2983,871,3282,1970,0.7740010378827192,0.6022612558045629,0.6774156920631316,0.6962666741339212,WRI (m_informal),0.3,9106
