ID_HDC_G0,UC_NM_MN,UC_NM_LST,CTR_MN_NM,REG1_GHSL,REG2_GHSL,ID_SEG,POP_SEG,AREAHA_SEG,ROAD_SEG,PAR_N_SEG,PARU_N_SEG,PARU_P_SEG,PARU_A_SEG,PAR_CV_SEG,PAR_A_U,B_AREA_SEG,B_AVG_SEG,B_CV_SEG,POP25_U,SIZE_U,i5_par_area,i5_par_area_rel_U,i5_ref_U,i5_par_area_rel_P,i5_ref_P,i5_par_area_rel_C,i5_ref_C,i9_roads_par,i9_roads_par_rel_U,i9_ref_U,i9_roads_par_rel_P,i9_ref_P,i9_roads_par_rel_C,i9_ref_C,SES_3CAT_U,SES_2CAT_U,SES_3CAT_P,SES_2CAT_P,SES_3CAT_C,SES_2CAT_C,i1_pop_area,i2_pop_par,i3_pop_paru,i4_pop_roads,i6_paru_area,i7_roads_area,i8_paru_par,i10_roads_paru,slum_fraction,slum_label1
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,0,3027.88938506,157.073,11987.819642857936,1693.0,1198.0,0.70761961015948,397.1855984820192,2.5684,395.2706181650317,186507.5,110.2,3.5287,72258.675208719,1,927.7790903721204,0.827,0.709,0.769,0.678,0.577,0.509,7.0808149101346345,0.0,0.4,0.191,0.423,0.239,0.333,1.0,0.0,1.0,0.0,1.0,0.0,19.276956479216672,1.78847571474306,2.5274535768447413,0.2525804921384471,1311.126878130217,76.32005273253796,0.7076196101594802,10.006527247794605,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,1,971.332822122,20.609,4838.375930806783,478.0,256.0,0.535564853556485,302.4339647139869,0.5537,395.2706181650317,52215.8,109.2,1.1939,72258.675208719,1,431.1506276150628,0.625,0.709,0.64,0.678,0.495,0.509,10.122125378256868,0.362,0.4,0.345,0.423,0.299,0.333,2.0,1.0,2.0,1.0,2.0,1.0,47.13148731728856,2.0320770337280334,3.794268836414063,0.2007559635739246,805.0390625000001,234.77004856163728,0.5355648535564853,18.899905979714,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,2,467.924563108,9.47148,2159.372804179064,233.0,142.0,0.609442060085837,255.49464903978668,0.6753,395.2706181650317,25458.7,109.3,1.1014,72258.675208719,1,406.50128755364807,0.598,0.709,0.628,0.678,0.488,0.509,9.267694438536754,0.3,0.4,0.313,0.423,0.284,0.333,2.0,1.0,2.0,1.0,2.0,1.0,49.40353177201451,2.008259927502146,3.295243402169014,0.2166946634700683,667.0056338028169,227.9868409350032,0.6094420600858369,15.20685073365538,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,3,675.050571583,50.4,7032.146114505649,642.0,362.0,0.56386292834891,366.6708236178934,1.3872,395.2706181650317,54437.2,84.8,1.0886,72258.675208719,1,785.0467289719626,0.793,0.709,0.744,0.678,0.56,0.509,10.95349862072531,0.411,0.4,0.373,0.423,0.311,0.333,0.0,0.0,1.0,0.0,1.0,0.0,13.393860547281744,1.0514806410950155,1.864780584483425,0.0959949580954427,1392.2651933701657,139.52670862114385,0.5638629283489096,19.42581799587196,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,4,1208.00773263,30.6334,6235.05279414041,556.0,303.0,0.544964028776978,283.8420758632183,1.1846,395.2706181650317,58187.5,104.7,1.057,72258.675208719,1,550.9604316546763,0.709,0.709,0.686,0.678,0.523,0.509,11.214123730468362,0.424,0.4,0.381,0.423,0.315,0.333,1.0,0.0,1.0,0.0,1.0,0.0,39.4343341787069,2.1726757781115107,3.9868242000990097,0.1937445876585461,1011.003300330033,203.53773313247663,0.5449640287769785,20.577731993862734,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,5,535.437866453,19.387,4004.869027207125,357.0,197.0,0.551820728291317,316.0374713333387,0.8795,395.2706181650317,29196.7,81.8,0.9434,72258.675208719,1,543.0532212885155,0.705,0.709,0.684,0.678,0.521,0.509,11.218120524389708,0.424,0.4,0.381,0.423,0.315,0.333,1.0,0.0,1.0,0.0,1.0,0.0,27.618397196729767,1.4998259564509804,2.7179587129593905,0.1336967233673552,984.1116751269036,206.57497432336743,0.5518207282913166,20.329284402066623,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,6,1259.04026032,44.5601,8783.599840302544,641.0,304.0,0.474258970358814,299.12183928405,1.1672,395.2706181650317,62173.1,97.0,1.1197,72258.675208719,1,695.1653666146645,0.767,0.709,0.725,0.678,0.548,0.509,13.702963869426746,0.527,0.4,0.444,0.423,0.346,0.333,0.0,0.0,0.0,0.0,0.0,0.0,28.254879596769307,1.9641813733541345,4.141579803684211,0.1433398928925516,1465.7927631578948,197.11804597167745,0.4742589703588143,28.893420527311,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,7,1632.85475629,80.6296,8642.969071038395,825.0,470.0,0.56969696969697,324.3602839699431,1.932,395.2706181650317,111651.5,135.3,3.8216,72258.675208719,1,977.3284848484848,0.836,0.709,0.777,0.678,0.582,0.509,10.476326146713204,0.384,0.4,0.358,0.423,0.304,0.333,1.0,0.0,1.0,0.0,1.0,0.0,20.251306670131072,1.9792178864121213,3.47415905593617,0.1889228970819195,1715.523404255319,107.19350053874004,0.5696969696969697,18.38929589582637,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,8,570.467239439,13.417,3018.7737499484333,236.0,116.0,0.491525423728814,329.42121857015627,1.1553,395.2706181650317,28876.3,122.4,1.7317,72258.675208719,1,568.5169491525423,0.717,0.709,0.692,0.678,0.526,0.509,12.79141419469675,0.494,0.4,0.423,0.423,0.335,0.333,0.0,0.0,1.0,0.0,0.0,0.0,42.518240995677125,2.4172340654194917,4.917821029646552,0.188973168144431,1156.6379310344828,224.9961802152816,0.4915254237288136,26.023911637486496,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,9,582.063151462,10.4562,2542.0655060242684,270.0,152.0,0.562962962962963,296.3700930471117,0.5085,395.2706181650317,26156.6,96.9,0.9225,72258.675208719,1,387.2666666666667,0.572,0.709,0.617,0.678,0.482,0.509,9.415057429719512,0.312,0.4,0.319,0.423,0.287,0.333,2.0,1.0,2.0,1.0,2.0,1.0,55.66679591648973,2.155789449859259,3.829362838565789,0.2289725225737134,687.9078947368422,243.1156161917588,0.562962962962963,16.724115171212294,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,10,428.882563327,8.56925,2413.900437189221,241.0,130.0,0.539419087136929,244.61388022224787,0.4904,395.2706181650317,21813.0,90.5,0.7961,72258.675208719,1,355.57053941908714,0.514,0.709,0.597,0.678,0.471,0.509,10.016184386677269,0.355,0.4,0.342,0.423,0.297,0.333,2.0,1.0,2.0,1.0,2.0,1.0,50.0490198473612,1.7795956984522825,3.299096640976923,0.177672018580185,659.1730769230769,281.6933147229012,0.5394190871369294,18.568464901455545,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,11,627.494197172,14.1238,3362.71890604424,278.0,152.0,0.546762589928058,330.1026871472287,0.6766,395.2706181650317,30197.9,108.6,1.151,72258.675208719,1,508.05035971223015,0.684,0.709,0.672,0.678,0.514,0.509,12.096111172821008,0.465,0.4,0.405,0.423,0.327,0.333,1.0,0.0,2.0,1.0,1.0,0.0,44.42814236763478,2.257173371122302,4.12825129718421,0.1866032263488111,929.1973684210526,238.088822133154,0.5467625899280576,22.12315069765948,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,12,1972.46680174,75.5914,10596.38292632084,1134.0,680.0,0.599647266313933,320.80981309121785,2.0068,395.2706181650317,118387.5,104.4,3.1065,72258.675208719,1,666.5908289241622,0.757,0.709,0.719,0.678,0.543,0.509,9.34425302144695,0.307,0.4,0.316,0.423,0.286,0.333,1.0,0.0,1.0,0.0,1.0,0.0,26.093799053066885,1.7393887140564372,2.9006864731470587,0.1861452927338535,1111.6382352941175,140.1797416944367,0.599647266313933,15.582916068118884,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,13,450.619957164,10.2516,2756.104472664468,294.0,163.0,0.554421768707483,238.914042893838,0.5645,395.2706181650317,23520.3,80.0,0.8439,72258.675208719,1,348.6938775510204,0.496,0.709,0.592,0.678,0.469,0.509,9.374505009062815,0.309,0.4,0.317,0.423,0.286,0.333,2.0,1.0,2.0,1.0,2.0,1.0,43.9560612162004,1.532720942734694,2.764539614503068,0.163498866473796,628.9325153374233,268.8462749877549,0.5544217687074829,16.908616396714528,0.24928639391056137,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,14,708.616004969,20.1183,3834.76280463331,310.0,169.0,0.545161290322581,340.15589842378387,0.9799,395.2706181650317,31439.3,101.4,1.1333,72258.675208719,1,648.9774193548388,0.751,0.709,0.714,0.678,0.541,0.509,12.370202595591325,0.477,0.4,0.412,0.423,0.33,0.333,0.0,0.0,1.0,0.0,1.0,0.0,35.222459401092536,2.2858580805451614,4.192994112242603,0.1847874408588772,1190.431952662722,190.61067807087628,0.5451612903225806,22.69090416942787,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,15,1209.65339313,129.571,9191.085454443068,476.0,271.0,0.569327731092437,582.3556982029729,3.2728,395.2706181650317,71599.2,150.4,4.5655,72258.675208719,1,2722.079831932773,1.0,0.709,0.912,0.678,0.678,0.509,19.30900305555266,0.669,0.4,0.538,0.423,0.398,0.333,0.0,0.0,0.0,0.0,0.0,0.0,9.33583435436942,2.541288641029412,4.463665657306273,0.1316115924637868,4781.217712177122,70.9347419904382,0.569327731092437,33.91544448133973,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,16,1562.25126226,171.875,13276.923148182705,830.0,500.0,0.602409638554217,516.1214861009295,2.6511,395.2706181650317,144875.0,174.5,5.5581,72258.675208719,1,2070.7831325301204,0.96,0.709,0.878,0.678,0.653,0.509,15.996292949617716,0.595,0.4,0.488,0.423,0.369,0.333,0.0,0.0,0.0,0.0,0.0,0.0,9.089461889512728,1.8822304364578315,3.12450252452,0.1176666645444758,3437.5,77.24755286215392,0.6024096385542169,26.55384629636541,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,17,540.287115525,33.3096,4269.345886244926,319.0,183.0,0.573667711598746,215.19385444852625,3.3125,395.2706181650317,28483.1,89.3,1.0883,72258.675208719,1,1044.188087774295,0.848,0.709,0.786,0.678,0.589,0.509,13.383529423965284,0.515,0.4,0.436,0.423,0.342,0.333,0.0,0.0,0.0,0.0,0.0,0.0,16.220162221251528,1.693690017319749,2.952388609426229,0.1265503264248767,1820.196721311476,128.17163479131918,0.5736677115987461,23.329758941229105,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,18,2552.81631687,334.946,29765.110949641108,2123.0,1198.0,0.564295807819124,302.991590755741,2.4009,395.2706181650317,300660.3,141.6,2.9932,72258.675208719,1,1577.7013659915217,0.918,0.709,0.842,0.678,0.628,0.509,14.020306617824357,0.537,0.4,0.45,0.423,0.349,0.333,0.0,0.0,0.0,0.0,0.0,0.0,7.621575767049015,1.202457049868111,2.130898428105175,0.0857653889209097,2795.876460767947,88.86540203388338,0.5642958078191239,24.845668572321458,0.013094718463553033,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,19,419.603290565,7.7996,2021.253253995265,168.0,83.0,0.494047619047619,348.1715189457286,0.6591,395.2706181650317,19362.0,115.2,0.934,72258.675208719,1,464.2619047619048,0.654,0.709,0.655,0.678,0.504,0.509,12.031269369019432,0.462,0.4,0.404,0.423,0.326,0.333,1.0,0.0,2.0,1.0,2.0,1.0,53.79805253666855,2.4976386343154764,5.055461332108433,0.2075956042299996,939.710843373494,259.1483222210453,0.494047619047619,24.352448843316445,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,20,1154.39080321,28.3227,4981.695970085376,480.0,281.0,0.585416666666667,332.03260518223783,1.2333,395.2706181650317,54844.0,114.3,1.6204,72258.675208719,1,590.05625,0.727,0.709,0.698,0.678,0.53,0.509,10.3785332710112,0.378,0.4,0.354,0.423,0.303,0.333,1.0,0.0,1.0,0.0,1.0,0.0,40.75850124493781,2.404980840020833,4.108152324590748,0.2317264662761457,1007.9252669039146,175.89057434797445,0.5854166666666667,17.7284554095565,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,21,1571.47368286,56.351,7199.050927533417,382.0,228.0,0.596858638743455,563.048358534146,1.6858,395.2706181650317,128912.1,337.5,6.0239,72258.675208719,1,1475.1570680628274,0.907,0.709,0.834,0.678,0.621,0.509,18.8456830563702,0.66,0.4,0.532,0.423,0.394,0.333,0.0,0.0,0.0,0.0,0.0,0.0,27.88723683448386,4.113805452513089,6.892428433596492,0.218289007631514,2471.535087719298,127.75373866539044,0.5968586387434555,31.574784769883408,0.00625,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,22,461.079088104,8.36265,2238.4062949250347,277.0,162.0,0.584837545126354,192.6845196748572,0.5986,395.2706181650317,28237.4,101.9,1.3085,72258.675208719,1,301.90072202166067,0.0,0.709,0.552,0.678,0.449,0.509,8.080889151353915,0.18,0.4,0.256,0.423,0.262,0.333,2.0,1.0,2.0,1.0,2.0,1.0,55.13552379975247,1.6645454444187726,2.8461672105185185,0.2059854322020845,516.2129629629629,267.6671025243236,0.5848375451263538,13.817322808179226,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,23,937.249089924,14.0338,3675.1976143189568,362.0,195.0,0.538674033149171,255.9339153140629,0.6124,395.2706181650317,36619.0,101.2,1.0508,72258.675208719,1,387.6740331491712,0.573,0.709,0.617,0.678,0.482,0.509,10.15247959756618,0.364,0.4,0.346,0.423,0.299,0.333,2.0,1.0,2.0,1.0,2.0,1.0,66.7851251923214,2.589085883767956,4.806405589353846,0.2550200528734506,719.6820512820512,261.8818576806679,0.5386740331491713,18.84716725291773,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,24,707.629916543,14.4141,3193.203026083684,270.0,128.0,0.474074074074074,293.0796558350937,0.8405,395.2706181650317,31196.2,115.5,1.4584,72258.675208719,1,533.8555555555555,0.7,0.709,0.681,0.678,0.52,0.509,11.826677874384014,0.453,0.4,0.398,0.423,0.323,0.333,1.0,0.0,1.0,0.0,1.0,0.0,49.09289629897115,2.620851542751852,5.528358722992188,0.2216050500900581,1126.1015625,221.53329212949015,0.4740740740740741,24.946898641278786,0.031060094530722483,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,25,803.767167859,13.0946,3151.510953887403,270.0,152.0,0.562962962962963,286.87103813924944,0.8417,395.2706181650317,37921.9,140.5,1.4765,72258.675208719,1,484.9851851851852,0.669,0.709,0.663,0.678,0.509,0.509,11.672262792175568,0.446,0.4,0.394,0.423,0.321,0.333,1.0,0.0,2.0,1.0,1.0,0.0,61.38157468414461,2.976915436514815,5.287941893809211,0.255041844886355,861.4868421052631,240.6725637963285,0.562962962962963,20.73362469662765,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,26,670.043463106,11.3189,2722.95107828829,246.0,140.0,0.569105691056911,308.90210300448126,0.5882,395.2706181650317,34944.1,142.0,1.2475,72258.675208719,1,460.1178861788618,0.651,0.709,0.653,0.678,0.503,0.509,11.06890682231012,0.417,0.4,0.376,0.423,0.313,0.333,1.0,0.0,2.0,1.0,2.0,1.0,59.19687099506136,2.7237539150650405,4.786024736471428,0.2460725308099199,808.4928571428571,240.5667581026681,0.5691056910569106,19.44965055920207,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,27,1726.67849815,38.4243,8108.954590226848,870.0,477.0,0.548275862068966,242.9444179182641,1.1144,395.2706181650317,92496.2,106.3,1.7522,72258.675208719,1,441.6586206896552,0.635,0.709,0.645,0.678,0.498,0.509,9.32063746003086,0.305,0.4,0.315,0.423,0.285,0.333,2.0,1.0,2.0,1.0,2.0,1.0,44.937149099658285,1.984687928908046,3.619871065303984,0.2129347844950376,805.5408805031446,211.037145510181,0.5482758620689655,16.99990480131415,0.0007618080243778568,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,28,898.547137834,14.7748,3211.3859667788074,342.0,197.0,0.576023391812866,285.19696490516526,0.5906,395.2706181650317,46560.3,136.1,1.3861,72258.675208719,1,432.0116959064328,0.626,0.709,0.64,0.678,0.495,0.509,9.39001744672166,0.31,0.4,0.318,0.423,0.286,0.333,2.0,1.0,2.0,1.0,2.0,1.0,60.81619635013672,2.6273308123801167,4.561152983928934,0.2798004186134284,749.989847715736,217.35563031505043,0.5760233918128655,16.30145160801425,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,29,1268.33999435,58.6064,6866.462294337071,562.0,305.0,0.54270462633452,398.2279886136973,1.3574,395.2706181650317,105994.7,188.6,2.5056,72258.675208719,1,1042.8185053380782,0.848,0.709,0.786,0.678,0.588,0.509,12.21790443832219,0.47,0.4,0.408,0.423,0.328,0.333,0.0,0.0,1.0,0.0,1.0,0.0,21.641663612677117,2.2568327301601427,4.158491784754099,0.1847152055864384,1921.52131147541,117.1623285910254,0.5427046263345195,22.512991128974004,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,30,1168.51003844,27.013,7826.15892377515,446.0,238.0,0.533632286995516,291.00985827299723,1.8112,395.2706181650317,52258.3,117.2,1.1542,72258.675208719,1,605.6726457399104,0.734,0.709,0.703,0.678,0.533,0.509,17.547441533128136,0.632,0.4,0.513,0.423,0.383,0.333,0.0,0.0,0.0,0.0,0.0,0.0,43.257321972383664,2.619977664663677,4.909706043865547,0.1493082430118016,1135.0,289.7182439482897,0.5336322869955157,32.883020688130884,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,31,1033.08662358,13.3054,2687.1159591705496,250.0,145.0,0.58,312.11336686805043,0.9682,395.2706181650317,38392.0,153.6,1.4747,72258.675208719,1,532.216,0.699,0.709,0.68,0.678,0.519,0.509,10.748463836682198,0.399,0.4,0.366,0.423,0.308,0.333,2.0,1.0,1.0,0.0,1.0,0.0,77.64416128639499,4.13234649432,7.124735335034482,0.3844592638640313,917.6137931034484,201.95679642630432,0.58,18.531834201176203,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,32,1319.71916165,34.6173,8317.838053821119,296.0,128.0,0.432432432432432,429.2830774766031,1.1809,395.2706181650317,49440.8,167.0,1.5176,72258.675208719,1,1169.5033783783783,0.868,0.709,0.802,0.678,0.599,0.509,28.10080423588216,0.802,0.4,0.631,0.423,0.453,0.333,0.0,0.0,0.0,0.0,0.0,0.0,38.12311074664979,4.45851068125,10.310305950390624,0.1586613195773553,2704.4765625,240.2798038501304,0.4324324324324324,64.98310979547749,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,33,1272.55036215,21.2145,4674.732785236392,382.0,209.0,0.547120418848168,362.3448075845097,0.6194,395.2706181650317,50964.6,133.4,1.3766,72258.675208719,1,555.3534031413612,0.711,0.709,0.688,0.678,0.524,0.509,12.237520380199978,0.471,0.4,0.409,0.423,0.328,0.333,0.0,0.0,1.0,0.0,1.0,0.0,59.98493304815102,3.331283670549738,6.088757713636364,0.2722188455710093,1015.047846889952,220.3555485746255,0.5471204188481675,22.367142513092787,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,34,489.284673225,9.34339,2288.4990515907502,212.0,107.0,0.504716981132076,304.4893819599395,0.5494,395.2706181650317,27546.6,129.9,1.4688,72258.675208719,1,440.7259433962264,0.634,0.709,0.644,0.678,0.498,0.509,10.79480684712618,0.402,0.4,0.368,0.423,0.309,0.333,1.0,0.0,2.0,1.0,2.0,1.0,52.36693247579305,2.307946571816038,4.572753955373832,0.2138015625940046,873.2140186915888,244.9324122819181,0.5047169811320755,21.38784160365187,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,35,998.925890229,11.6366,2674.926000531439,273.0,167.0,0.611721611721612,263.43987776250805,0.6119,395.2706181650317,41880.6,153.4,1.3746,72258.675208719,1,426.24908424908426,0.62,0.709,0.638,0.678,0.494,0.509,9.7982637382104,0.34,0.4,0.334,0.423,0.293,0.333,2.0,1.0,2.0,1.0,2.0,1.0,85.84344999647664,3.659069194978022,5.98159215705988,0.3734405699561554,696.8023952095808,229.87178390006008,0.6117216117216118,16.0175209612661,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,36,1285.32215545,54.5896,8130.871038366965,814.0,470.0,0.577395577395577,277.3185638989665,2.3418,395.2706181650317,78503.6,96.4,1.1797,72258.675208719,1,670.6339066339066,0.759,0.709,0.72,0.678,0.544,0.509,9.988785059418875,0.353,0.4,0.341,0.423,0.296,0.333,1.0,0.0,1.0,0.0,1.0,0.0,23.54518361464455,1.5790198469901722,2.7347279903191493,0.1580792696606524,1161.4808510638295,148.9454225414175,0.5773955773955773,17.299725613546734,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,37,871.211208151,13.3178,2861.376006271984,211.0,109.0,0.516587677725118,396.4820987749184,0.862,395.2706181650317,37630.0,178.3,1.4539,72258.675208719,1,631.1753554502369,0.744,0.709,0.71,0.678,0.538,0.509,13.561023726407509,0.522,0.4,0.44,0.423,0.344,0.333,0.0,0.0,0.0,0.0,0.0,0.0,65.41705147629489,4.128963071805687,7.9927633775321105,0.3044728152613817,1221.8165137614678,214.85350480349487,0.5165876777251185,26.25115602084389,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,38,599.134515171,7.91939,2103.212117504064,239.0,131.0,0.548117154811716,237.86813266068896,0.4804,395.2706181650317,23562.0,98.6,0.9925,72258.675208719,1,331.355230125523,0.438,0.709,0.579,0.678,0.462,0.509,8.800050700853822,0.259,0.4,0.292,0.423,0.276,0.333,2.0,1.0,2.0,1.0,2.0,1.0,75.65412426601038,2.5068389756108784,4.573545917335878,0.2848664241636304,604.5335877862595,265.57754037925446,0.5481171548117155,16.05505433209209,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,39,1309.77947865,18.6145,4003.619865642908,427.0,237.0,0.555035128805621,291.6464519877717,0.6359,395.2706181650317,53774.6,125.9,1.3876,72258.675208719,1,435.9367681498829,0.63,0.709,0.642,0.678,0.496,0.509,9.376158935931867,0.309,0.4,0.317,0.423,0.286,0.333,2.0,1.0,2.0,1.0,2.0,1.0,70.36339835343416,3.067399247423888,5.526495690506329,0.3271488109772563,785.42194092827,215.080709427753,0.5550351288056206,16.892910825497502,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,40,617.425295386,10.0844,2492.795444344425,248.0,135.0,0.544354838709677,272.83656948039817,0.5457,395.2706181650317,28779.1,116.0,1.2923,72258.675208719,1,406.6290322580645,0.598,0.709,0.628,0.678,0.488,0.509,10.051594533646876,0.357,0.4,0.343,0.423,0.297,0.333,2.0,1.0,2.0,1.0,2.0,1.0,61.22578392229583,2.489618126556452,4.573520706562963,0.2476838991289056,746.9925925925926,247.19323354333676,0.5443548387096774,18.46515143958833,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,41,623.735042616,8.16462,2044.359443004917,159.0,81.0,0.509433962264151,284.1263043310382,0.6293,395.2706181650317,25237.0,158.7,1.2446,72258.675208719,1,513.4981132075471,0.688,0.709,0.674,0.678,0.515,0.509,12.857606559779352,0.496,0.4,0.424,0.423,0.336,0.333,1.0,0.0,1.0,0.0,0.0,0.0,76.39486499261449,3.9228619032452823,7.700432624888888,0.3051004776827299,1007.9777777777778,250.3924791361897,0.5094339622641509,25.239005469196503,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,42,582.098544113,18.2671,3014.3956263146283,266.0,139.0,0.522556390977444,452.0615336277602,1.0755,395.2706181650317,28741.3,108.0,1.1717,72258.675208719,1,686.7330827067669,0.764,0.709,0.723,0.678,0.547,0.509,11.33231438464146,0.43,0.4,0.384,0.423,0.316,0.333,0.0,0.0,1.0,0.0,1.0,0.0,31.865952675192013,2.188340391402256,4.187759310165467,0.1931062197116667,1314.179856115108,165.0177437203841,0.5225563909774437,21.686299469889413,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,43,2112.21353406,104.052,9341.235458097271,955.0,593.0,0.620942408376963,294.56593823538634,2.5702,395.2706181650317,245434.1,257.0,2.2623,72258.675208719,1,1089.5497382198955,0.856,0.709,0.792,0.678,0.593,0.509,9.781398385442168,0.339,0.4,0.333,0.423,0.293,0.333,1.0,0.0,1.0,0.0,1.0,0.0,20.29959572194672,2.2117419204816757,3.5619115245531194,0.2261171494429109,1754.6711635750423,89.77468437028861,0.6209424083769634,15.752504988359648,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,44,598.08132319,9.2819,2575.789555990535,214.0,110.0,0.514018691588785,258.6542115291195,0.8066,395.2706181650317,28401.5,132.7,2.0592,72258.675208719,1,433.733644859813,0.627,0.709,0.641,0.678,0.496,0.509,12.036399794348297,0.463,0.4,0.404,0.423,0.326,0.333,1.0,0.0,2.0,1.0,2.0,1.0,64.43522589017336,2.794772538271028,5.437102938090909,0.2321933955353756,843.8090909090909,277.506712633247,0.514018691588785,23.41626869082305,0.0,0
1103.0,Belén de Escobar,Belén de Escobar; Matheu,Argentina,Latin America and the Caribbean,South America,45,1350.132544,40.7792,8069.859351722578,737.0,401.0,0.544097693351425,248.2261624188941,1.3152,395.2706181650317,64740.8,87.8,1.1865,72258.675208719,1,553.3134328358209,0.71,0.709,0.687,0.678,0.524,0.509,10.949605633273512,0.41,0.4,0.373,0.423,0.311,0.333,0.0,0.0,1.0,0.0,1.0,0.0,33.108362694707104,1.831930181818182,3.366914074812968,0.1673055855318969,1016.9376558603492,197.89155627679253,0.5440976933514247,20.124337535467777,0.01455499880696731,0
