ID_HDC_G0,UC_NM_MN,UC_NM_LST,CTR_MN_NM,REG1_GHSL,REG2_GHSL,ID_SEG,POP_SEG,AREAHA_SEG,ROAD_SEG,PAR_N_SEG,PARU_N_SEG,PARU_P_SEG,PARU_A_SEG,PAR_CV_SEG,PAR_A_U,B_AREA_SEG,B_AVG_SEG,B_CV_SEG,POP25_U,SIZE_U,i5_par_area,i5_par_area_rel_U,i5_ref_U,i5_par_area_rel_P,i5_ref_P,i5_par_area_rel_C,i5_ref_C,i9_roads_par,i9_roads_par_rel_U,i9_ref_U,i9_roads_par_rel_P,i9_ref_P,i9_roads_par_rel_C,i9_ref_C,SES_3CAT_U,SES_2CAT_U,SES_3CAT_P,SES_2CAT_P,SES_3CAT_C,SES_2CAT_C,i1_pop_area,i2_pop_par,i3_pop_paru,i4_pop_roads,i6_paru_area,i7_roads_area,i8_paru_par,i10_roads_paru,slum_fraction,slum_label1
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8802,657.014892328,3.23786,1404.536812796262,101.0,35.0,0.346534653465347,245.98624916307745,0.387,246.9228661915513,14246.6,141.1,1.0762,41328614.63847742,3,320.580198019802,0.509,0.529,0.494,0.522,0.494,0.528,13.906305077190712,0.349,0.308,0.337,0.296,0.343,0.306,1.0,0.0,1.0,0.0,1.0,0.0,202.9163992044128,6.505097943841584,18.771854066514283,0.4677804713569331,925.1028571428571,433.78552895933177,0.3465346534653465,40.12962322275034,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8803,1152.9359192,5.4935,1672.8516972674677,67.0,21.0,0.313432835820896,405.7495449621695,0.5917,246.9228661915513,16207.3,241.9,0.6693,41328614.63847742,3,819.9253731343284,0.606,0.529,0.588,0.522,0.588,0.528,24.967935780111457,0.425,0.308,0.41,0.296,0.413,0.306,0.0,0.0,0.0,0.0,0.0,0.0,209.8727440065532,17.20799879402985,54.90171043809524,0.6892039031811797,2615.9523809523807,304.51473509920226,0.3134328358208955,79.65960463178418,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8804,849.021700094,4.72338,1496.426502601148,99.0,32.0,0.323232323232323,349.5904975132012,0.4517,246.9228661915513,14549.6,147.0,0.7223,41328614.63847742,3,477.10909090909087,0.552,0.529,0.535,0.522,0.535,0.528,15.115419218193416,0.36,0.308,0.347,0.296,0.352,0.306,0.0,0.0,0.0,0.0,0.0,0.0,179.74876044146356,8.575976768626264,26.5319281279375,0.5673661209676498,1476.05625,316.8126431921946,0.3232323232323232,46.76332820628588,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8807,1058.72311614,4.11584,1637.4998556700673,242.0,108.0,0.446280991735537,149.0333986094961,0.4111,246.9228661915513,22016.7,91.0,0.7334,41328614.63847742,3,170.07603305785125,0.433,0.529,0.419,0.522,0.419,0.528,6.766528329215154,0.255,0.308,0.248,0.296,0.26,0.306,2.0,1.0,2.0,1.0,2.0,1.0,257.23135888178354,4.374888909669422,9.802991816111112,0.6465485248588123,381.0962962962963,397.85313706802674,0.4462809917355372,15.16203570064877,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8808,564.988083354,2.76888,1334.6884176811466,125.0,39.0,0.312,187.1757005123416,0.2959,246.9228661915513,12703.0,101.6,0.7398,41328614.63847742,3,221.5104,0.467,0.529,0.452,0.522,0.452,0.528,10.677507341449171,0.314,0.308,0.304,0.296,0.312,0.306,1.0,0.0,1.0,0.0,1.0,0.0,204.0493207918003,4.519904666832,14.486873932153843,0.4233108460891537,709.9692307692308,482.0318748667861,0.312,34.22277994054222,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8812,1323.28895691,8.41899,2941.254697442971,268.0,113.0,0.421641791044776,264.10758199728764,0.4266,246.9228661915513,36477.3,136.1,0.999,41328614.63847742,3,314.1414179104478,0.507,0.529,0.492,0.522,0.492,0.528,10.9748309606081,0.318,0.308,0.308,0.296,0.315,0.306,1.0,0.0,1.0,0.0,1.0,0.0,157.1790626797276,4.937645361604478,11.710521742566373,0.4499062791333316,745.0433628318585,349.359566580192,0.4216417910447761,26.028802632238683,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8813,952.455104177,7.072,2918.813668359996,212.0,54.0,0.254716981132075,237.8718171011711,0.586,246.9228661915513,30340.0,143.1,0.962,41328614.63847742,3,333.58490566037733,0.514,0.529,0.498,0.522,0.498,0.528,13.767989001698094,0.347,0.308,0.336,0.296,0.341,0.306,1.0,0.0,1.0,0.0,1.0,0.0,134.67973758158936,4.492712755551887,17.63805748475926,0.3263158297844203,1309.6296296296296,412.7281770871035,0.2547169811320754,54.05210496962955,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8815,3543.05541039,23.2012,6165.719400113344,661.0,297.0,0.449319213313162,214.72725241110768,1.1359,246.9228661915513,64458.7,97.5,0.9385,41328614.63847742,3,351.00151285930406,0.519,0.529,0.504,0.522,0.504,0.528,9.327865960837132,0.296,0.308,0.288,0.296,0.296,0.306,2.0,1.0,2.0,1.0,2.0,1.0,152.71000682680204,5.360144342496218,11.929479496262626,0.574637796576482,781.1851851851852,265.7500215554947,0.4493192133131619,20.75999798017961,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8820,1749.77692851,9.68859,2606.9387679856427,242.0,120.0,0.495867768595041,305.70082389792515,0.6187,246.9228661915513,29701.1,122.7,1.0256,41328614.63847742,3,400.3549586776859,0.534,0.529,0.517,0.522,0.517,0.528,10.772474247874555,0.315,0.308,0.305,0.296,0.313,0.306,0.0,0.0,1.0,0.0,1.0,0.0,180.6018139388704,7.230483175661157,14.58147440425,0.6711998570883336,807.3824999999999,269.07308163371994,0.4958677685950413,21.72448973321369,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8823,842.694732758,4.84304,1948.1042835943608,234.0,85.0,0.363247863247863,145.96371202702602,0.8693,246.9228661915513,16750.5,71.6,0.7602,41328614.63847742,3,206.96752136752136,0.458,0.529,0.444,0.522,0.444,0.528,8.325231981172482,0.282,0.308,0.274,0.296,0.283,0.306,2.0,1.0,2.0,1.0,2.0,1.0,174.00119196991972,3.6012595417008546,9.914055679505882,0.4325716748608454,569.7694117647059,402.2482332572848,0.3632478632478632,22.918873924639534,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8824,3506.85850957,24.3828,4821.447876988565,941.0,646.0,0.686503719447396,164.81921583999122,0.9316,246.9228661915513,87203.1,92.7,1.0858,41328614.63847742,3,259.115834218916,0.485,0.529,0.471,0.522,0.471,0.528,5.123749072251398,0.218,0.308,0.215,0.296,0.229,0.306,2.0,1.0,2.0,1.0,2.0,1.0,143.82509431115378,3.726735929404888,5.428573544226007,0.7273455192385806,377.44272445820434,197.73971311697449,0.6865037194473964,7.4635416052454575,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8825,1345.89820562,6.82402,2309.650613868436,226.0,86.0,0.380530973451327,230.51163124410888,0.501,246.9228661915513,27939.5,123.6,0.9155,41328614.63847742,3,301.94778761061946,0.503,0.529,0.487,0.522,0.487,0.528,10.21969298171874,0.308,0.308,0.299,0.296,0.306,0.306,1.0,0.0,1.0,0.0,1.0,0.0,197.22952242519804,5.955301794778761,15.64997913511628,0.582728053125643,793.4906976744186,338.45894558756214,0.3805309734513274,26.85640248684228,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8827,4753.33335961,35.2946,8110.448592394245,785.0,432.0,0.55031847133758,275.23503879869247,0.7403,246.9228661915513,98272.9,125.2,1.4407,41328614.63847742,3,449.6127388535032,0.546,0.529,0.529,0.522,0.529,0.528,10.331781646362096,0.31,0.308,0.3,0.296,0.308,0.306,0.0,0.0,0.0,0.0,0.0,0.0,134.67593795113132,6.055201731987261,11.003086480578704,0.5860752713564507,817.0046296296297,229.7929029481633,0.5503184713375796,18.77418655646816,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8828,4730.31555253,38.807,11019.96332122734,1593.0,745.0,0.4676710608914,148.21462050286405,1.2754,246.9228661915513,120595.9,75.7,1.002,41328614.63847742,3,243.6095417451349,0.478,0.529,0.463,0.522,0.463,0.528,6.917742197882825,0.257,0.308,0.251,0.296,0.262,0.306,2.0,1.0,2.0,1.0,2.0,1.0,121.89335822222796,2.9694385138292527,6.349416849033557,0.4292496639637784,520.8993288590603,283.968441807595,0.4676710608913998,14.79189707547294,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8829,1068.63104761,5.90615,1399.4709443823945,117.0,60.0,0.512820512820513,355.4109416775618,0.86,246.9228661915513,24451.0,209.0,2.0888,41328614.63847742,3,504.7991452991453,0.558,0.529,0.541,0.522,0.541,0.528,11.961290122926448,0.329,0.308,0.318,0.296,0.325,0.306,0.0,0.0,0.0,0.0,0.0,0.0,180.93530432007316,9.133598697521368,17.81051746016667,0.7635964518588855,984.3583333333332,236.95147335953104,0.5128205128205128,23.324515739706573,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8830,1215.17713126,6.90978,2104.5995094672,277.0,139.0,0.501805054151625,211.9452007177771,0.5718,246.9228661915513,24901.3,89.9,0.88,41328614.63847742,3,249.4505415162455,0.481,0.529,0.466,0.522,0.466,0.528,7.597832164141516,0.27,0.308,0.262,0.296,0.273,0.306,2.0,1.0,2.0,1.0,2.0,1.0,175.8633605208849,4.386921051480144,8.742281519856114,0.5773911500946962,497.1064748201439,304.58270877903493,0.5018050541516246,15.141003665231654,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8831,13248.3246098,153.498,8577.195052627847,1012.0,697.0,0.688735177865613,925.2731171200852,1.9208,246.9228661915513,428999.9,423.9,3.8482,41328614.63847742,3,1516.778656126482,0.666,0.529,0.645,0.522,0.645,0.528,8.475489182438585,0.284,0.308,0.276,0.296,0.285,0.306,1.0,0.0,1.0,0.0,1.0,0.0,86.30942819971597,13.091229851581028,19.00763932539455,1.5445987328620947,2202.266857962697,55.87822025451698,0.6887351778656127,12.305875254846264,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8832,766.174488638,5.0469,1083.1840044240284,132.0,76.0,0.575757575757576,291.9657224764517,0.745,246.9228661915513,15145.1,114.7,1.1738,41328614.63847742,3,382.3409090909091,0.529,0.529,0.513,0.522,0.513,0.528,8.20593942745476,0.28,0.308,0.272,0.296,0.281,0.306,1.0,0.0,2.0,1.0,2.0,1.0,151.81091137886622,5.804352186651514,10.081243271552632,0.7073354901002301,664.0657894736842,214.6236312239253,0.5757575757575758,14.25242111084248,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8833,1256.15770503,6.32436,1955.370361017596,193.0,92.0,0.476683937823834,250.5511101801999,0.5927,246.9228661915513,22307.9,115.6,0.8968,41328614.63847742,3,327.6870466321244,0.512,0.529,0.496,0.522,0.496,0.528,10.131452647759565,0.307,0.308,0.298,0.296,0.305,0.306,2.0,1.0,1.0,0.0,2.0,1.0,198.6221064313227,6.50858914523316,13.653888098152176,0.6424142096417386,687.4304347826088,309.1807488848826,0.4766839378238341,21.25402566323474,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8835,696.153516704,5.51639,1704.0545168262074,128.0,44.0,0.34375,300.5222796311506,0.749,246.9228661915513,15061.5,117.7,1.3814,41328614.63847742,3,430.96796875,0.541,0.529,0.525,0.522,0.525,0.528,13.312925912704744,0.343,0.308,0.331,0.296,0.337,0.306,0.0,0.0,0.0,0.0,1.0,0.0,126.19729872325922,5.43869934925,15.821670834181818,0.4085277259794377,1253.725,308.9075494709778,0.34375,38.72851174605017,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8839,615.586363423,1.95793,876.8048558135973,93.0,31.0,0.333333333333333,161.4800458349156,0.3683,246.9228661915513,11566.3,124.4,0.6892,41328614.63847742,3,210.5301075268817,0.46,0.529,0.446,0.522,0.446,0.528,9.428009202296746,0.298,0.308,0.289,0.296,0.297,0.306,2.0,1.0,2.0,1.0,2.0,1.0,314.406727218542,6.619208208849462,19.857624626548382,0.7020790992903322,631.5903225806452,447.8223714911143,0.3333333333333333,28.28402760689024,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8840,908.546546462,6.12067,2386.7116314706327,141.0,38.0,0.269503546099291,338.35076516623127,0.5951,246.9228661915513,25490.3,180.8,1.6338,41328614.63847742,3,434.0900709219858,0.542,0.529,0.526,0.522,0.526,0.528,16.92703284730945,0.374,0.308,0.361,0.296,0.366,0.306,0.0,0.0,0.0,0.0,1.0,0.0,148.43906736713467,6.443592528099291,23.909119643736844,0.3806687554885615,1610.7026315789474,389.9428708737169,0.2695035460992908,62.80820082817454,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8841,1391.22079663,9.97801,4138.787214873401,453.0,127.0,0.280353200883002,95.67262912353658,1.4378,246.9228661915513,32556.4,71.9,1.7544,41328614.63847742,3,220.26512141280352,0.466,0.529,0.452,0.522,0.452,0.528,9.136395617822078,0.294,0.308,0.285,0.296,0.294,0.306,2.0,1.0,2.0,1.0,2.0,1.0,139.42868333765952,3.0711275863796907,10.954494461653542,0.3361421412607111,785.6700787401575,414.7908465589233,0.2803532008830022,32.58887570766458,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8845,748.086015296,4.35835,1492.2644289089867,152.0,67.0,0.440789473684211,212.76889779415205,0.5109,246.9228661915513,18492.1,121.7,1.1699,41328614.63847742,3,286.7335526315789,0.497,0.529,0.482,0.522,0.482,0.528,9.817529137559124,0.303,0.308,0.294,0.296,0.302,0.306,2.0,1.0,2.0,1.0,2.0,1.0,171.6443184452832,4.921618521684211,11.165462914865673,0.5013092859440034,650.5,342.3920586710537,0.4407894736842105,22.27260341655204,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8846,4288.07370441,17.7631,4035.3048550887465,556.0,303.0,0.544964028776978,190.43680761045889,1.0076,246.9228661915513,62173.4,111.8,1.2336,41328614.63847742,3,319.4802158273381,0.509,0.529,0.494,0.522,0.494,0.528,7.257742545123645,0.264,0.308,0.257,0.296,0.268,0.306,2.0,1.0,2.0,1.0,2.0,1.0,241.4034546002668,7.712362777715827,14.15205843039604,1.0626393440888358,586.2409240924093,227.1734581851561,0.5449640287769785,13.31783780557342,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8847,1162.87727242,7.69482,1954.9918131003687,317.0,199.0,0.627760252365931,142.64190276936966,0.7715,246.9228661915513,32140.4,101.4,0.9896,41328614.63847742,3,242.73880126182965,0.478,0.529,0.463,0.522,0.463,0.528,6.1671666028402825,0.243,0.308,0.237,0.296,0.25,0.306,2.0,1.0,2.0,1.0,2.0,1.0,151.12468809146932,3.668382562839117,5.843604384020101,0.5948246251608719,386.67437185929646,254.0659577612431,0.6277602523659306,9.824079462815924,0.0,0
11862.0,Jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,Asia,South-Eastern Asia,8849,1107.98247364,4.32249,1537.711915109587,158.0,52.0,0.329113924050633,269.11589703629505,0.8805,246.9228661915513,20934.2,132.5,1.7012,41328614.63847742,3,273.5753164556962,0.492,0.529,0.477,0.522,0.477,0.528,9.73235389309865,0.302,0.308,0.293,0.296,0.301,0.306,2.0,1.0,2.0,1.0,2.0,1.0,256.32967887490776,7.012547301518988,21.30735526230769,0.7205396945636845,831.248076923077,355.74678370790605,0.3291139240506329,29.57138298287667,0.0,0
