TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
68,36,353,51,0.6538461538461539,0.5714285714285714,0.6098654708520179,0.7394417921410209,WRI (p_informal),0.1,508
60,16,373,59,0.7894736842105263,0.5042016806722689,0.6153846153846154,0.7315352876369057,WRI (p_informal),0.2,508
57,9,380,62,0.8636363636363636,0.4789915966386555,0.6162162162162163,0.7279276749260115,WRI (p_informal),0.3,508
85,40,349,34,0.68,0.7142857142857143,0.6967213114754098,0.8057289753947852,WRI (m_informal),0.1,508
59,8,381,60,0.8805970149253731,0.4957983193277311,0.6344086021505375,0.7376163833142512,WRI (m_informal),0.2,508
27,3,386,92,0.9,0.226890756302521,0.3624161073825503,0.6095893370201552,WRI (m_informal),0.3,508
