TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
3,816,11587,276,0.003663003663003663,0.010752688172043012,0.005464480874316939,0.4724810768119749,WRI (p_informal),0.1,12682
3,530,11873,276,0.005628517823639775,0.010752688172043012,0.007389162561576355,0.4840105454889079,WRI (p_informal),0.2,12682
2,375,12028,277,0.005305039787798408,0.007168458781362007,0.0060975609756097554,0.4884669190625346,WRI (p_informal),0.3,12682
16,801,11602,263,0.019583843329253364,0.05734767025089606,0.029197080291970802,0.4963832602645273,WRI (m_informal),0.1,12682
2,205,12198,277,0.00966183574879227,0.007168458781362007,0.00823045267489712,0.4953200997446276,WRI (m_informal),0.2,12682
1,50,12353,278,0.0196078431372549,0.0035842293906810036,0.0060606060606060615,0.4997764733182543,WRI (m_informal),0.3,12682
