TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
0,714,140,0,0.0,0.0,0.0,0.08196721311475409,WRI (p_informal),0.1,854
0,664,190,0,0.0,0.0,0.0,0.11124121779859485,WRI (p_informal),0.2,854
0,623,231,0,0.0,0.0,0.0,0.13524590163934427,WRI (p_informal),0.3,854
0,685,169,0,0.0,0.0,0.0,0.09894613583138173,WRI (m_informal),0.1,854
0,544,310,0,0.0,0.0,0.0,0.18149882903981265,WRI (m_informal),0.2,854
0,339,515,0,0.0,0.0,0.0,0.3015222482435597,WRI (m_informal),0.3,854
