iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,150,16.704678344726563,0.7772645121160339,0.21220965385437013,0.008309571238587679,True,balanced_subsample,22,sqrt,8,6,150,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 22, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 150}",0.8909135162115294,0.8812697016008275,0.8890021688902618,0.8902266844296848,0.8906834256881561,0.8884190993640919,0.003635120667314966,9,0.9733149712374354,0.9735303647033349,0.9737704593168507,0.9732429581474713,0.9731339500966065,0.9733985407003397,0.00022667112676482155
0,150,14.293985271453858,0.4297098030087139,0.16808581352233887,0.006456740806019505,True,balanced_subsample,12,sqrt,8,6,150,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 150}",0.8895832497157,0.8799466648142146,0.8865324142902193,0.8870540291802625,0.8883632665932976,0.8862959249187389,0.003347361919158138,15,0.9430270688889083,0.9439463384076038,0.9433480607601257,0.9421776710591587,0.9428740164826219,0.9430746311196836,0.0005799453616784826
0,150,25.303769636154176,0.6584070947769421,0.2282461166381836,0.007751784539810773,False,balanced_subsample,17,sqrt,6,6,150,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'max_depth': 17, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 150}",0.8907942388737091,0.8821983204433537,0.8869395735588465,0.8895832255324079,0.8919468911500269,0.8882924499116689,0.003471272933115637,10,0.9899624199614355,0.9903218852566881,0.9900045231022434,0.9897295178424482,0.9896394643566032,0.9899315621038836,0.00023865064668457086
0,150,56.25938658714294,1.0083027488825695,0.34780354499816896,0.022820555457419078,False,balanced_subsample,21,0.5,6,3,150,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'max_depth': 21, 'max_features': 0.5, 'min_samples_leaf': 6, 'min_samples_split': 3, 'n_estimators': 150}",0.8859531123769535,0.879062401910084,0.8850325977126895,0.8896230507340116,0.8884772330881265,0.8856296791643729,0.0036782013452101373,16,0.9978534816071772,0.9980767868294834,0.9978747628266622,0.997970835319831,0.9977589122164295,0.9979069557599166,0.00010838445561609506
0,150,23.425581312179567,0.23783817815699299,0.20493950843811035,0.014385102461229718,False,balanced_subsample,14,sqrt,10,7,150,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'max_depth': 14, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 150}",0.8906873112171125,0.8814150676402333,0.8877319586301881,0.8896536597609715,0.8907742487723567,0.8880524492041724,0.003494913852933721,12,0.9674855768905929,0.9681227869845654,0.9678090781171282,0.9668868606775131,0.9672831468438333,0.9675174899027266,0.0004254495442115059
0,150,16.453336191177367,0.5356225907682214,0.21355810165405273,0.006184490146616739,True,balanced_subsample,18,sqrt,10,4,150,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 150}",0.8921702506470719,0.8807086144172237,0.8885904015343129,0.889373107047928,0.8905040449481589,0.888269283718939,0.003967290350072257,11,0.9641960880080747,0.9645026291548385,0.9645897552699289,0.9638992615697802,0.9640087039156682,0.9642392875836581,0.0002693804386438265
0,150,49.881374979019164,3.194744961026877,0.242704439163208,0.029700346040278512,False,balanced,13,0.5,9,4,150,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 13, 'max_features': 0.5, 'min_samples_leaf': 9, 'min_samples_split': 4, 'n_estimators': 150}",0.8892894816735876,0.8817292641133702,0.8862647590729766,0.8889951151700038,0.8901817877576765,0.8872920815575229,0.003073781450797234,14,0.9697261435126332,0.9707030684680634,0.9702868084334303,0.9693566868243899,0.9698757433683152,0.9699896901213665,0.00046482723852818
0,150,15.66184377670288,0.12602905773776418,0.2084123134613037,0.007027711579489014,True,balanced,16,sqrt,9,8,150,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 150}",0.8916920092416781,0.8823889171902417,0.8881814402203645,0.8891138184696773,0.8913288925787912,0.8885410155401505,0.0033468412392365175,7,0.9627765181386426,0.963145178960455,0.9631935418078127,0.962577843361688,0.96278289816972,0.9628951960876637,0.00023618197901737655
0,150,60.31648664474487,0.5952583877671325,0.22185630798339845,0.008316993786372554,False,balanced_subsample,18,0.5,2,11,150,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'max_depth': 18, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 150}",0.8845569809145969,0.8784835877882237,0.8824294917588607,0.8858010413247608,0.8861779519754922,0.883489810752387,0.002824651726641462,19,0.9976321261711185,0.9977340942004155,0.9977195425683114,0.9974663646546904,0.997397546586988,0.9975899348363046,0.0001353831772780209
0,150,36.757746028900144,0.9789158215723861,0.25007452964782717,0.03497920288743509,True,balanced_subsample,14,0.5,4,8,150,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 14, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 150}",0.890356185389298,0.881884509897755,0.8870517637518585,0.8889039574202435,0.8912990558569691,0.8878990944632248,0.0033316656401848944,13,0.9730497520457473,0.9737360703699092,0.9734944921740036,0.9725603267957457,0.9731336476985902,0.9731948578167993,0.000402522982127503
0,150,33.91258454322815,0.3157478768931827,0.3297314167022705,0.015809726897594013,False,balanced,17,sqrt,3,2,150,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 17, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 150}",0.8885277636271014,0.8792154093147471,0.883504308819081,0.8881541521054969,0.8885238803184471,0.8855851028369747,0.003709403700528247,17,0.9958642105794886,0.9962694540244585,0.9962472920901043,0.9958620305833772,0.9957415989648979,0.9959969172484653,0.0002181544195875251
