TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
4412,2481,389,76,0.6400696358624691,0.9830659536541889,0.7753272998857745,0.5593030116703,WRI (p_informal),0.1,7358
4403,2364,506,85,0.6506576030737402,0.9810606060606061,0.7824078187472235,0.5786836131348326,WRI (p_informal),0.2,7358
4391,2233,637,97,0.6628925120772947,0.9783868092691622,0.7903167746580274,0.6001690143906787,WRI (p_informal),0.3,7358
4403,2399,471,85,0.6473096148191708,0.9810606060606061,0.7799822852081487,0.5725860521592229,WRI (m_informal),0.1,7358
4357,2020,850,131,0.6832366316449742,0.9708110516934046,0.8020248504371836,0.6334891495400821,WRI (m_informal),0.2,7358
4099,1443,1427,389,0.73962468422952,0.9133244206773619,0.8173479561316053,0.7052684821156844,WRI (m_informal),0.3,7358
