TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
177,70,57,7,0.7165991902834008,0.9619565217391305,0.8213457076566125,0.7053877096884629,WRI (p_informal),0.1,311
173,59,68,11,0.7456896551724138,0.9402173913043478,0.8317307692307693,0.7378252310852448,WRI (p_informal),0.2,311
168,51,76,16,0.7671232876712328,0.9130434782608695,0.8337468982630272,0.7557343375556316,WRI (p_informal),0.3,311
182,68,59,2,0.728,0.9891304347826086,0.8387096774193548,0.7268486819582335,WRI (m_informal),0.1,311
159,32,95,25,0.8324607329842932,0.8641304347826086,0.8480000000000001,0.8060809654228004,WRI (m_informal),0.2,311
127,13,114,57,0.9071428571428571,0.6902173913043478,0.7839506172839505,0.7939275932899692,WRI (m_informal),0.3,311
