TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
77,3949,4014,229,0.01912568306010929,0.25163398692810457,0.03554939981532779,0.3778576816468979,WRI (p_informal),0.1,8269
62,3228,4735,244,0.01884498480243161,0.20261437908496732,0.034482758620689655,0.39861976018169,WRI (p_informal),0.2,8269
53,2711,5252,253,0.01917510853835022,0.17320261437908496,0.03452768729641694,0.41637651753740135,WRI (p_informal),0.3,8269
99,4377,3586,207,0.022117962466487937,0.3235294117647059,0.04140526976160602,0.38693110045726187,WRI (m_informal),0.1,8269
38,2181,5782,268,0.017124831004957188,0.12418300653594772,0.0300990099009901,0.4251456285976235,WRI (m_informal),0.2,8269
15,813,7150,291,0.018115942028985508,0.049019607843137254,0.026455026455026454,0.4734612041476141,WRI (m_informal),0.3,8269
