TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
475,2659,882,57,0.15156349712827058,0.8928571428571429,0.2591380250954719,0.5709696615161174,WRI (p_informal),0.1,4073
469,2537,1004,63,0.15602129075182966,0.881578947368421,0.2651215375918598,0.5825573358700338,WRI (p_informal),0.2,4073
462,2427,1114,70,0.15991692627206647,0.868421052631579,0.270096463022508,0.5915107240000594,WRI (p_informal),0.3,4073
480,2702,839,52,0.1508485229415462,0.9022556390977443,0.25848142164781907,0.5695971784870252,WRI (m_informal),0.1,4073
444,2243,1298,88,0.16524004465947154,0.8345864661654135,0.27586206896551724,0.6005747919643787,WRI (m_informal),0.2,4073
379,1766,1775,153,0.17668997668997669,0.7124060150375939,0.2831527829660067,0.6068384212437334,WRI (m_informal),0.3,4073
