TP,FP,TN,FN,precision,recall,F1,balanced_acc,Rule / Comparison,τ (threshold),n (blocks)
231,335,615,95,0.4081272084805654,0.7085889570552147,0.5179372197309418,0.6779786890539232,WRI (p_informal),0.1,1276
193,249,701,133,0.43665158371040724,0.5920245398773006,0.5026041666666666,0.664959638359703,WRI (p_informal),0.2,1276
162,181,769,164,0.47230320699708456,0.49693251533742333,0.4843049327354261,0.6532030997739748,WRI (p_informal),0.3,1276
205,270,680,121,0.43157894736842106,0.6288343558282209,0.511860174781523,0.6723119147562158,WRI (m_informal),0.1,1276
98,81,869,228,0.547486033519553,0.3006134969325153,0.3881188118811881,0.6076751695188892,WRI (m_informal),0.2,1276
19,11,939,307,0.6333333333333333,0.05828220858895705,0.10674157303370786,0.523351630610268,WRI (m_informal),0.3,1276
