country,τ (threshold),UC_NM_MN,n_blocks,rf_deprived_n,WRI_p_deprived_n,WRI_m_deprived_n
tanzania,0.1,Arusha,454,81,297,329
tanzania,0.2,Arusha,454,81,214,105
tanzania,0.3,Arusha,454,81,166,9
